date,comm_net,noncomm_net,open_interest,comm_positions_long_all,comm_positions_short_all,noncomm_positions_long_all,noncomm_positions_short_all
1992-12-22,1721,-263,18042,9852,8131,1155,1418
1992-12-29,-1403,1406,19632,8839,10242,2700,1294
1993-01-05,1143,758,20289,10572,9429,2113,1355
1993-01-12,2424,-6,20715,11633,9209,1371,1377
1993-01-19,2841,-359,20672,11635,8794,1618,1977
1993-01-26,3442,-1147,19475,11617,8175,684,1831
1993-02-02,-5908,3878,21708,6328,12236,5232,1354
1993-02-09,-5365,4504,23366,6869,12234,6608,2104
1993-02-16,-8026,4939,25911,7078,15104,7155,2216
1993-02-23,-10294,6167,25332,5608,15902,7748,1581
1993-03-02,-13199,7565,27166,4874,18073,8566,1001
1993-03-09,-11604,6708,31769,9009,20613,8642,1934
1993-03-16,-14840,7529,30163,4772,19612,8872,1343
1993-03-23,-10144,5126,20880,1360,11504,7328,2202
1993-03-30,-4617,1794,21004,4500,9117,5368,3574
1993-04-06,1208,306,20678,6874,5666,4322,4016
1993-04-13,2778,-526,22199,8495,5717,3710,4236
1993-04-20,2886,-2348,22691,9259,6373,3327,5675
1993-04-27,11321,-5515,28933,17601,6280,2953,8468
1993-05-04,13019,-6440,29784,19159,6140,1771,8211
1993-05-11,14610,-7287,29706,20381,5771,1221,8508
1993-05-18,11172,-5530,27440,17597,6425,1007,6537
1993-05-25,-1040,-113,22414,9259,10299,1968,2081
1993-06-01,3240,-1087,24302,12080,8840,1236,2323
1993-06-08,14797,-6437,37449,26933,12136,627,7064
1993-06-15,16103,-7068,37502,29406,13303,336,7404
1993-06-22,7498,-2428,26335,15736,8238,2138,4566
1993-06-29,8547,-2898,27008,16746,8199,1561,4459
1993-07-06,13409,-5661,31644,21429,8020,1722,7383
1993-07-13,5128,-2209,29175,16362,11234,2142,4351
1993-07-20,1015,414,28579,14391,13376,3237,2823
1993-07-27,3791,-1996,28857,16754,12963,2133,4129
1993-08-03,19082,-10779,40502,32061,12979,346,11125
1993-08-10,20743,-12884,43458,34006,13263,311,13195
1993-08-17,27479,-18602,48848,38945,11466,353,18955
1993-08-24,26757,-18328,46154,36352,9595,398,18726
1993-08-31,23990,-15844,45243,33507,9517,1965,17809
1993-09-07,24075,-15482,46780,34322,10247,2157,17639
1993-09-14,20916,-10328,44869,34223,13307,2403,12731
1993-09-21,10045,-6499,34773,21597,11552,3088,9587
1993-09-28,14404,-8246,36772,24579,10175,3758,12004
1993-10-05,27181,-16540,50423,38663,11482,4036,20576
1993-10-12,24070,-14494,49915,37359,13289,4434,18928
1993-10-19,18187,-10891,45072,32502,14315,4261,15152
1993-10-26,-5910,4078,33188,13684,19594,7644,3566
1993-11-02,-8648,4970,33472,10768,19416,8606,3636
1993-11-09,-11507,5445,34602,9703,21210,9698,4253
1993-11-16,23,-1487,29633,14019,13996,2585,4072
1993-11-23,222,1089,31538,16874,16652,3309,2220
1993-11-30,3902,-838,34373,20543,16641,3420,4258
1993-12-07,913,782,31913,16981,16068,3380,2598
1993-12-14,3672,-1136,31438,19017,15345,2839,3975
1993-12-21,7412,-2089,29211,16879,9467,3169,5258
1993-12-28,-723,702,24332,10831,11554,3031,2329
1994-01-04,-10341,7372,28295,6178,16519,8240,868
1994-01-11,-10434,5829,27694,5849,16283,6906,1077
1994-01-18,-10667,4678,27523,6078,16745,6190,1512
1994-01-25,-13462,6951,28554,4641,18103,8127,1176
1994-02-01,-5838,3854,29112,11136,16974,4939,1085
1994-02-08,2545,-1477,35365,19840,17295,3647,5124
1994-02-15,7430,-5197,41220,23789,16359,3653,8850
1994-02-22,5426,-4246,41548,22640,17214,5012,9258
1994-03-01,8899,-6991,46975,26901,18002,4021,11012
1994-03-08,11558,-9400,52577,32558,21000,3702,13102
1994-03-15,11003,-9547,56396,28670,17667,4374,13921
1994-03-22,8757,-8132,43654,26173,17416,4529,12661
1994-03-29,9012,-10015,44543,24766,15754,4746,14761
1994-04-05,11010,-11630,43576,25525,14515,2764,14394
1994-04-12,10751,-8967,43423,24951,14200,4976,13943
1994-04-19,8159,-6361,42749,23454,15295,5654,12015
1994-04-26,2514,-4437,41747,21414,18900,5297,9734
1994-05-03,4292,-6427,43915,22883,18591,5084,11511
1994-05-10,673,-2405,43990,21708,21035,6231,8636
1994-05-17,1644,-4139,42898,21257,19613,4918,9057
1994-05-24,5488,-7335,45144,25186,19698,2965,10300
1994-05-31,4769,-5900,45427,26264,21495,3317,9217
1994-06-07,-8625,2168,49293,20580,29205,6811,4643
1994-06-14,388,386,43074,20423,20035,6221,5835
1994-06-21,5635,-4817,40447,17185,11550,10098,14915
1994-06-28,5409,-3945,40351,16845,11436,10094,14039
1994-07-05,-3597,2447,36536,10809,14406,11239,8792
1994-07-12,-1921,452,36327,11898,13819,10157,9705
1994-07-19,-9225,5649,34927,8035,17260,11618,5969
1994-07-26,-10997,6988,35599,7941,18938,12736,5748
1994-08-02,2324,-2124,34259,15268,12944,6208,8332
1994-08-09,-14572,8935,40216,8347,22919,13641,4706
1994-08-16,-14916,8472,39964,9042,23958,14059,5587
1994-08-23,-12647,6255,39309,10023,22670,13359,7104
1994-08-30,-17184,8277,44063,9259,26443,16604,8327
1994-09-06,-15491,6541,51099,10491,25982,15148,8607
1994-09-13,-24461,16032,51441,9957,34418,23139,7107
1994-09-20,-31236,21018,54681,4760,35996,25203,4185
1994-09-27,-30514,20149,45915,4216,34730,23812,3663
1994-10-04,-30883,19723,46240,4124,35007,24047,4324
1994-10-11,-29122,18385,44573,3997,33119,22691,4306
1994-10-18,-6217,1015,37850,13876,20093,9963,8948
1994-10-25,-10442,3593,38021,12099,22541,10227,6634
1994-11-01,-4147,380,38858,15807,19954,8307,7927
1994-11-08,-1811,-3834,37841,16370,18181,6597,10431
1994-11-15,3470,-7652,39735,21196,17726,2581,10233
1994-11-22,17016,-17033,46293,32095,15079,1605,18638
1994-11-29,22278,-20226,54462,37099,14821,1287,21513
1994-12-06,20205,-17574,55343,37229,17024,1949,19523
1994-12-13,26503,-22865,67004,52336,25833,1927,24792
1994-12-20,22651,-24444,67155,47728,25077,1431,25875
1994-12-27,30591,-24857,51589,39908,9317,1297,26154
1995-01-03,32836,-27195,54732,42696,9860,1078,28273
1995-01-10,32326,-26749,56636,42229,9903,1683,28432
1995-01-17,27007,-24149,55051,37663,10656,2428,26577
1995-01-24,24896,-22638,56213,38129,13233,2877,25515
1995-01-31,17331,-17701,52723,32547,15216,3790,21491
1995-02-07,1172,-5438,46674,24759,23587,3220,8658
1995-02-14,-3520,-232,43238,21743,25263,4379,4611
1995-02-21,-5592,890,43565,21357,26949,4837,3947
1995-02-28,-5622,688,42646,21473,27095,3401,2713
1995-03-07,746,-620,44087,23671,22925,4388,5008
1995-03-14,2415,-2049,38084,19636,17221,2755,4804
1995-03-21,-3973,1318,27462,10639,14612,4295,2977
1995-03-28,-4887,1987,27263,10693,15580,4203,2216
1995-04-04,-13168,6371,33239,10237,23405,7804,1433
1995-04-11,-25872,14413,46365,10107,35979,16453,2040
1995-04-18,-29938,16433,48540,10490,40428,17049,616
1995-04-25,-29765,16548,50031,11458,41223,17160,612
1995-05-02,-31469,17147,50828,11294,42763,17798,651
1995-05-09,-29627,16780,50968,11178,40805,18047,1267
1995-05-16,-26909,15673,48219,10824,37733,16528,855
1995-05-23,-20820,13255,45027,12063,32883,14333,1078
1995-05-30,-14800,8040,40885,11942,26742,9787,1747
1995-06-06,-7467,4727,39995,15671,23138,6761,2034
1995-06-13,-6791,1955,40815,15799,22590,5414,3459
1995-06-20,-7884,4353,36466,13428,21312,6720,2367
1995-06-27,-14930,6117,33533,8558,23488,8189,2072
1995-07-03,-15747,6628,34118,8817,24564,8620,1992
1995-07-11,-31819,17139,50369,7927,39746,20092,2953
1995-07-18,-30785,16720,49312,8372,39157,19117,2397
1995-07-25,-29080,16394,46023,8161,37241,17163,769
1995-08-01,-18760,11119,39597,10744,29504,11390,271
1995-08-08,-20564,11699,38822,9812,30376,12387,688
1995-08-15,-18195,10476,38040,10383,28578,11661,1185
1995-08-22,-19148,11930,38582,10034,29182,12601,671
1995-08-29,-38520,24193,57983,8943,47463,25489,1296
1995-09-05,-39058,25699,59686,9480,48538,26814,1115
1995-09-12,-36539,23619,74047,22216,58755,24088,469
1995-09-19,-2581,1674,50826,32558,35139,3743,2069
1995-09-26,-7535,2674,33153,17339,24874,3485,811
1995-10-03,-19449,9148,43581,15311,34760,9968,820
1995-10-10,-22892,10566,45203,13506,36398,11456,890
1995-10-17,-21382,10324,43870,13567,34949,11283,959
1995-10-24,-3853,1125,42368,21405,25258,5274,4149
1995-10-31,-5709,3819,42519,22460,28169,4025,206
1995-11-07,-9235,4669,39221,20613,29848,4669,0
1995-11-14,-7688,3872,39472,21656,29344,4174,302
1995-11-21,-10277,3943,40386,21752,32029,4213,270
1995-11-28,-8400,4281,41357,23323,31723,4281,0
1995-12-05,-6544,654,42909,26020,32564,3121,2467
1995-12-12,7237,-8677,51147,33184,25947,1993,10670
1995-12-19,7603,-8324,50078,34130,26527,2139,10463
1995-12-26,-4240,1291,27808,11680,15920,2885,1594
1996-01-02,-6580,1548,29038,11570,18150,2938,1390
1996-01-09,-8553,2333,27971,10016,18569,3179,846
1996-01-16,-5928,2074,28290,11005,16933,2897,823
1996-01-23,-5969,385,29221,11304,17273,2330,1945
1996-01-30,9285,-11492,42912,25979,16694,1931,13423
1996-02-06,5695,-9728,42313,22660,16965,3122,12850
1996-02-13,-7684,-222,35631,15141,22825,3032,3254
1996-02-20,2518,-5355,39066,20789,18271,1961,7316
1996-02-27,-295,-3733,36277,17786,18081,1835,5568
1996-03-05,-4562,43,35854,15966,20528,3461,3418
1996-03-12,-12966,3373,37673,14816,27782,5019,1646
1996-03-19,-26243,14241,47150,11562,37805,15039,798
1996-03-26,-24700,13452,38235,6116,30816,14125,673
1996-04-02,-33071,18679,45017,5039,38110,19173,494
1996-04-09,-28455,15126,41188,5184,33639,15828,702
1996-04-16,-26153,13763,41267,6393,32546,14176,413
1996-04-23,-17626,9827,39169,11460,29086,10240,413
1996-04-30,-12827,6656,38673,14764,27591,8456,1800
1996-05-07,-11775,5741,42265,18156,29931,8129,2388
1996-05-14,-3641,689,46048,24628,28269,6807,6118
1996-05-21,8330,-10879,49808,31506,23176,2006,12885
1996-05-28,13461,-14179,53866,37236,23775,2152,16331
1996-06-04,-3171,-2432,43947,22738,25909,2497,4929
1996-06-11,-10983,2216,39445,16859,27842,4068,1852
1996-06-18,-5317,1528,37261,17331,22648,3380,1852
1996-06-25,-19357,8276,34868,7191,26548,9863,1587
1996-07-02,-18939,7489,37716,8428,27367,10682,3193
1996-07-09,-8354,306,36736,13866,22220,4553,4247
1996-07-16,-7329,-132,37383,16077,23406,5070,5202
1996-07-23,-5556,-779,36777,16961,22517,4141,4920
1996-07-30,931,-4596,39255,21903,20972,3038,7634
1996-08-06,698,-4457,41519,22867,22169,3391,7848
1996-08-13,-832,-4255,39870,21462,22294,2891,7146
1996-08-20,-1887,-2504,40733,21136,23023,3356,5860
1996-08-27,-13858,4653,43173,18680,32538,7408,2755
1996-09-03,-18744,8448,50100,18571,37315,12759,4311
1996-09-10,-5717,-2226,48902,29441,35158,3251,5477
1996-09-17,-7524,-981,42447,21576,29100,3806,4787
1996-09-24,-16691,6144,38003,12314,29005,8271,2127
1996-10-01,-28382,11509,51335,13559,41941,15106,3597
1996-10-08,-47473,27983,64746,9230,56703,29508,1525
1996-10-15,-47597,28668,68361,10595,58192,30858,2190
1996-10-22,-52292,31017,70122,9883,62175,32647,1630
1996-10-29,-58604,37902,77686,9828,68432,39177,1275
1996-11-05,-65393,41530,85426,11136,76529,42743,1213
1996-11-12,-69983,45809,89808,11601,81584,46780,971
1996-11-19,-49482,30578,76972,17670,67152,31536,958
1996-11-26,-47515,27776,77569,19847,67362,29518,1742
1996-12-03,-29004,14976,73121,29926,58930,17979,3003
1996-12-10,-15312,1905,78507,41169,56481,12858,10953
1996-12-17,-14308,4299,81456,42143,56451,17330,13031
1996-12-24,-12636,2914,63184,25749,38385,16423,13509
1996-12-31,-12093,717,68803,27832,39925,17955,17238
1997-01-07,-7999,-4230,60630,31006,39005,6130,10360
1997-01-14,-15038,1801,54037,24596,39634,6733,4932
1997-01-21,-21065,3742,52257,21201,42266,6605,2863
1997-01-28,-19851,3383,54495,23786,43637,6226,2843
1997-02-04,-19906,1965,55453,24105,44011,5832,3867
1997-02-11,-17054,-73,54206,25065,42119,3359,3432
1997-02-18,-21393,1165,56628,23491,44884,4642,3477
1997-02-25,-13647,-3054,56461,27467,41114,2478,5532
1997-03-04,-5973,-10706,62862,32422,38395,2856,13562
1997-03-11,-8095,-9735,74320,41071,49166,5015,14750
1997-03-18,-1571,-11987,75819,44171,45742,5007,16994
1997-03-25,2355,-14532,74773,44394,42039,5060,19592
1997-04-01,4470,-14733,78679,48161,43691,4927,19660
1997-04-08,7778,-17249,81384,52763,44985,3081,20330
1997-04-15,9249,-16240,84124,55815,46566,4608,20848
1997-04-22,9050,-16178,84497,56892,47842,4427,20605
1997-04-29,5637,-14470,82815,53815,48178,4694,19164
1997-05-06,-7714,-8540,76382,42664,50378,5339,13879
1997-05-13,-4172,-10082,76830,44642,48814,4832,14914
1997-05-20,-15462,-3263,68670,31309,46771,7107,10370
1997-05-27,-18802,461,69553,34204,53006,6263,5802
1997-06-03,-21520,-33,70087,32400,53920,5319,5352
1997-06-10,-15375,-3014,67393,36506,51881,3025,6039
1997-06-17,-18892,-1745,67533,33156,52048,3099,4844
1997-06-24,-10337,-3653,42957,16437,26774,2117,5770
1997-07-01,-12422,-3605,43224,15322,27744,2628,6233
1997-07-08,-15710,-1096,43168,12713,28423,4297,5393
1997-07-15,-14809,-2548,43544,12502,27311,3999,6547
1997-07-22,-14242,-1074,43465,13489,27731,4367,5441
1997-07-29,-9449,-4934,45305,16333,25782,4298,9232
1997-08-05,-10313,-4163,45845,16833,27146,4012,8175
1997-08-12,-2061,-8948,57100,26264,28325,4478,13426
1997-08-19,2558,-14432,64364,31181,28623,5080,19512
1997-08-26,1802,-15188,70373,35969,34167,5114,20302
1997-09-02,-9725,-5755,62757,28059,37784,4950,10705
1997-09-09,-12915,-2913,61756,26942,39857,6341,9254
1997-09-16,-2383,-9130,62926,33742,36125,6005,15135
1997-09-23,-33,-10071,49901,23459,23492,5505,15576
1997-09-30,-12664,-1729,49379,17061,29725,8514,10243
1997-10-07,-30142,10291,58958,12184,42326,17913,7622
1997-10-14,-21177,2040,54173,14953,36130,11151,9111
1997-10-21,-7774,-8155,55131,23453,31227,6145,14300
1997-10-28,16738,-26066,72943,44210,27472,3837,29903
1997-11-04,17340,-25503,74076,45831,28491,4285,29788
1997-11-11,12346,-22096,71927,42693,30347,3844,25940
1997-11-18,10682,-21731,74605,42652,31970,3974,25705
1997-11-25,10585,-20917,77709,41410,30825,4301,25218
1997-12-02,8671,-19508,75838,40215,31544,3922,23430
1997-12-09,8026,-18778,86967,54836,46810,3895,22673
1997-12-16,10151,-16209,84023,52992,42841,3919,20128
1997-12-19,8506,-16359,60824,31414,22908,4258,20617
1997-12-23,12631,-20384,65173,36398,23767,4860,25244
1997-12-30,13496,-21397,66115,36559,23063,3815,25212
1998-01-06,10049,-19269,62751,31395,21346,3846,23115
1998-01-13,3003,-14732,62101,29925,26922,3180,17912
1998-01-20,2748,-13732,63599,30696,27948,3716,17448
1998-01-27,6886,-16912,64419,32179,25293,3295,20207
1998-02-03,4477,-15670,67444,33432,28955,2682,18352
1998-02-10,-4026,-7988,64827,32266,36292,2984,10972
1998-02-17,-3887,-9049,68889,36997,40884,2275,11324
1998-02-24,-13064,-3731,70658,35695,48759,3754,7485
1998-03-03,-13808,-4000,68465,32333,46141,3734,7734
1998-03-10,-22563,3194,68037,29700,52263,4962,1768
1998-03-17,-25964,4887,67562,29418,55382,6795,1908
1998-03-24,-25099,4074,53446,16396,41495,6764,2690
1998-03-31,-23917,4118,58818,19527,43444,6961,2843
1998-04-07,-22874,2768,57121,19427,42301,5779,3011
1998-04-14,-9627,-3614,59612,25662,35289,5556,9170
1998-04-21,-5832,-7390,58919,28302,34134,3037,10427
1998-04-28,-3595,-8879,59705,29505,33100,2808,11687
1998-05-05,-4595,-9320,60297,29481,34076,3218,12538
1998-05-12,-3475,-9503,61808,30798,34273,3792,13295
1998-05-19,8566,-19175,67254,36382,27816,3511,22686
1998-05-26,9721,-18768,70687,39431,29710,4728,23496
1998-06-02,11517,-19285,70537,39430,27913,4880,24165
1998-06-09,11018,-19367,80094,45446,34428,4336,23703
1998-06-16,22897,-24781,86700,58838,35941,4880,29661
1998-06-23,15735,-21656,67433,39667,23932,5304,26960
1998-06-30,15671,-22497,68815,41239,25568,4104,26601
1998-07-07,12857,-21148,69815,40528,27671,4286,25434
1998-07-14,12777,-18804,70340,41985,29208,4594,23398
1998-07-21,16360,-20194,72088,44853,28493,5034,25228
1998-07-28,17685,-22338,71906,44844,27159,4624,26962
1998-08-04,20235,-23332,73331,45999,25764,4278,27610
1998-08-11,18577,-21831,72943,45835,27258,4841,26672
1998-08-18,20761,-22653,77200,51077,30316,4273,26926
1998-08-25,22568,-22301,75626,49526,26958,4953,27254
1998-09-01,6931,-11021,73780,43359,36428,5264,16285
1998-09-08,2359,-7682,71659,44769,42410,5375,13057
1998-09-15,557,-6228,65301,42642,42085,2907,9135
1998-09-22,1685,-5433,51581,32713,31028,1979,7412
1998-09-29,-4655,-3423,52049,30162,34817,2007,5430
1998-10-06,690,-4299,51219,30097,29407,2499,6798
1998-10-13,-2270,-3602,50240,29308,31578,2229,5831
1998-10-20,-5325,-2843,51585,28730,34055,2309,5152
1998-10-27,-4752,-2984,52934,29825,34577,2110,5094
1998-11-03,-7490,-1649,56026,31238,38728,2263,3912
1998-11-10,-5523,-1777,60716,35292,40815,3137,4914
1998-11-17,-1119,-5248,63048,37576,38695,2571,7819
1998-11-24,-1045,-6077,63624,36660,37705,2166,8243
1998-12-01,-3676,-2762,65472,37460,41136,3915,6677
1998-12-08,-1224,-5354,59112,39154,40378,2329,7683
1998-12-15,-1296,-5538,57842,39367,40663,2213,7751
1998-12-22,6182,-8206,39710,23510,17328,1804,10010
1998-12-29,6942,-8275,39871,23914,16972,1851,10126
1999-01-05,-9306,695,44072,21272,30578,4638,3943
1999-01-12,-21694,8313,51921,17220,38914,11357,3044
1999-01-19,-15450,3161,50810,22196,37646,6488,3327
1999-01-26,-14276,3347,51323,22845,37121,6093,2746
1999-02-02,-13019,3346,57132,26508,39527,7380,4034
1999-02-09,-30364,14693,70696,24226,54590,17092,2399
1999-02-16,-33542,16047,76337,25531,59073,18988,2941
1999-02-23,-33571,15846,79306,25926,59497,18485,2639
1999-03-02,-23179,10266,70181,26490,49669,13844,3578
1999-03-09,-19128,7752,72008,32652,51780,10980,3228
1999-03-16,-23426,6038,72693,27100,50526,9432,3394
1999-03-23,-23380,10203,55557,19550,42930,12534,2331
1999-03-30,-19412,6463,54803,22125,41537,9735,3272
1999-04-06,-25351,9693,59329,20798,46149,12648,2955
1999-04-13,-34819,19131,70341,20411,55230,23269,4138
1999-04-20,-47217,28655,79692,19553,66770,32135,3480
1999-04-27,-52463,32190,83465,17565,70028,35749,3559
1999-05-04,-51680,31764,84922,18843,70523,35794,4030
1999-05-11,-50600,31165,84985,20060,70660,35282,4117
1999-05-18,-50249,30898,87144,22413,72662,35044,4146
1999-05-25,-47424,28613,84475,23925,71349,31589,2976
1999-06-01,-34447,21820,77848,26120,60567,25017,3197
1999-06-08,-33652,19517,85077,36354,70006,23606,4089
1999-06-15,-34668,20264,83577,36492,71160,23824,3560
1999-06-22,-33502,19208,62240,18585,52087,21823,2615
1999-06-29,-32432,19682,62374,18650,51082,22580,2898
1999-07-06,-29230,15129,61270,20839,50069,18634,3505
1999-07-13,-15618,8218,62623,27928,43546,13424,5206
1999-07-20,-4845,2444,61710,33588,38433,12776,10332
1999-07-27,22634,-24931,75262,54458,31824,5195,30126
1999-08-03,30085,-29215,84345,62707,32622,6374,35589
1999-08-10,16458,-17570,76379,53537,37079,6656,24226
1999-08-17,-1370,-4821,66156,43000,44370,6560,11381
1999-08-24,1614,-6644,66844,45146,43532,5557,12201
1999-08-31,3076,-5808,68733,47567,44491,6043,11851
1999-09-07,1061,-4142,71695,49086,48025,5723,9865
1999-09-14,-10671,2058,73156,47974,58645,6692,4634
1999-09-21,-18400,7402,52901,20529,38929,12658,5256
1999-09-28,-28183,12569,60305,20161,48344,16861,4292
1999-10-05,-30669,15928,64521,20635,51304,21182,5254
1999-10-12,-28989,15523,63872,20703,49692,20811,5288
1999-10-19,-4151,-1275,53655,29463,33614,5485,6760
1999-10-26,-13210,3215,52319,27103,40313,7022,3807
1999-11-02,-17286,6256,56413,26812,44098,10192,3936
1999-11-09,-24378,10363,59358,21734,46112,14828,4465
1999-11-16,-25415,11516,61403,22381,47796,15943,4427
1999-11-23,-26447,12540,62385,21184,47631,18279,5739
1999-11-30,-15622,5193,58571,24782,40404,12289,7096
1999-12-07,-2437,-2655,61260,33237,35674,7768,10423
1999-12-14,-221,-3618,54029,29686,29907,6449,10067
1999-12-21,1373,-6648,45109,23545,22172,6437,13085
1999-12-28,-19396,6757,51101,14393,33789,17602,10845
2000-01-04,-29029,13425,61690,14961,43990,24810,11385
2000-01-11,-26740,10081,61961,15553,42293,22760,12679
2000-01-18,-37870,19712,63372,14610,52480,24509,4797
2000-01-25,-47170,27084,73798,14705,61875,32165,5081
2000-02-01,-36505,19494,66504,16679,53184,24091,4597
2000-02-08,-37428,20468,66877,17263,54691,23406,2938
2000-02-15,-23729,12644,63502,24096,47825,17494,4850
2000-02-22,-14679,4590,62692,30690,45369,10843,6253
2000-02-29,-15267,3629,61992,31816,47083,8764,5135
2000-03-07,-11436,-885,61387,32658,44094,6093,6978
2000-03-14,-4479,-1925,63071,35441,39920,5460,7385
2000-03-21,6091,-9242,56963,34030,27939,5733,14975
2000-03-28,-4064,-2461,55329,26619,30683,8011,10472
2000-04-04,-8878,-393,53474,24572,33450,8323,8716
2000-04-11,-2279,-4185,50945,28376,30655,4862,9047
2000-04-18,10732,-11578,67355,41874,31142,7441,19019
2000-04-25,10769,-11360,66751,42147,31378,7897,19257
2000-05-02,11657,-12079,71246,46456,34799,8693,20772
2000-05-09,13201,-13032,71504,46408,33207,8689,21721
2000-05-16,17887,-19834,72524,42052,24165,6500,26334
2000-05-23,28183,-25769,82820,53026,24843,6178,31947
2000-05-30,33690,-31489,86836,56420,22730,5453,36942
2000-06-06,16741,-18072,68252,43857,27116,3161,21233
2000-06-13,8694,-14917,78822,47426,38732,4085,19002
2000-06-20,7100,-14343,74847,47235,40135,4038,18381
2000-06-27,11768,-16298,58960,36987,25219,2599,18897
2000-07-05,16686,-19794,65357,43403,26717,3419,23213
2000-07-11,17234,-19674,66531,45392,28158,3653,23327
2000-07-18,12542,-18534,67426,41998,29456,4960,23494
2000-07-25,-6486,-5242,69355,33622,40108,10573,15815
2000-08-01,2811,-13002,65130,35951,33140,3794,16796
2000-08-08,10539,-12663,65692,42049,31510,4783,17446
2000-08-15,11166,-14278,68102,45279,34113,3197,17475
2000-08-22,7830,-12427,63613,41340,33510,1998,14425
2000-08-29,12174,-13740,67795,45702,33528,3473,17213
2000-09-05,2625,-8772,63791,38971,36346,4785,13557
2000-09-12,9791,-11975,68219,46184,36393,2972,14947
2000-09-19,17778,-16783,72763,52705,34927,2760,19543
2000-09-26,26863,-22895,59723,43650,16787,1590,24485
2000-10-03,40667,-35165,78505,58083,17416,3598,38763
2000-10-10,39901,-34960,78505,58044,18143,3623,38583
2000-10-17,40317,-37305,84011,60928,20611,4022,41327
2000-10-24,37105,-38022,82404,58498,21393,3268,41290
2000-10-31,37528,-37105,81105,56410,18882,3916,41021
2000-11-07,32606,-31595,79094,55523,22917,3480,35075
2000-11-14,30522,-29729,79013,54161,23639,3896,33625
2000-11-21,28163,-27650,76490,51174,23011,3887,31537
2000-11-28,20031,-19181,73411,47482,27451,4021,23202
2000-12-05,20291,-18437,71774,47021,26730,3490,21927
2000-12-12,12562,-14861,75994,45214,32652,3399,18260
2000-12-19,8164,-13646,69859,43058,34894,3637,17283
2000-12-26,2963,-11530,55410,29371,26408,3950,15480
2001-01-02,-8552,-3823,52655,23434,31986,5119,8942
2001-01-09,-14970,2021,57409,23062,38032,9894,7873
2001-01-16,-14725,3974,57391,23691,38416,11507,7533
2001-01-23,-16632,9917,52651,20356,36988,12107,2190
2001-01-30,-15479,7224,50284,20180,35659,10381,3157
2001-02-06,-17573,8652,51675,19150,36723,10988,2336
2001-02-13,-3005,25,57201,27843,30848,9971,9946
2001-02-20,2480,-4298,61308,34033,31553,8476,12774
2001-02-27,11494,-12949,69634,41559,30065,7853,20802
2001-03-06,13729,-13480,70550,40714,26985,8966,22446
2001-03-13,11465,-13419,80110,46287,34822,10414,23833
2001-03-20,16070,-14674,78051,49631,33561,9314,23988
2001-03-27,23020,-21032,65818,43010,19990,3470,24502
2001-04-03,21002,-19364,66276,43111,22109,3959,23323
2001-04-10,15681,-15022,64143,39717,24036,4069,19091
2001-04-17,16350,-15602,63369,40347,23997,3101,18703
2001-04-24,12412,-13517,64298,41293,28881,3543,17060
2001-05-01,8312,-12156,63144,37975,29663,4485,16641
2001-05-08,5069,-13134,65893,37072,32003,3986,17120
2001-05-15,7748,-14854,65681,39611,31863,2979,17833
2001-05-22,3171,-11502,64565,35337,32166,4986,16488
2001-05-29,8799,-14042,65466,38560,29761,4303,18345
2001-06-05,2615,-11529,64530,31609,28994,7287,18816
2001-06-12,-5233,-5509,70123,34217,39450,7532,13041
2001-06-19,-9555,-4810,69704,33022,42577,6765,11575
2001-06-26,-13950,-3407,53314,17216,31166,7771,11178
2001-07-03,-16434,2124,53420,18920,35354,7625,5501
2001-07-10,-16652,1472,53021,18523,35175,7197,5725
2001-07-17,-7653,-4163,54950,24551,32204,5565,9728
2001-07-24,1648,-12191,57116,29434,27786,3957,16148
2001-07-31,-7429,-1375,51491,24251,31680,4673,6048
2001-08-07,-8445,-1560,52698,24705,33150,4322,5882
2001-08-14,-7824,-1651,51988,31870,39694,4362,6013
2001-08-21,-425,-7134,57084,40267,40692,3187,10321
2001-08-28,257,-6875,58016,31358,31101,3946,10821
2001-09-04,14742,-15527,65580,38129,23387,3533,19060
2001-09-10,24453,-25267,79523,48103,23650,3124,28391
2001-09-18,28353,-26578,83693,57437,29084,2896,29474
2001-09-25,28252,-27937,67827,43040,14788,3279,31216
2001-10-02,28608,-30339,73001,46287,17679,3386,33725
2001-10-09,19949,-20289,72186,44940,24991,4092,24381
2001-10-16,9968,-12618,68069,38938,28970,5300,17918
2001-10-23,18375,-19804,70752,43143,24768,3210,23014
2001-10-30,19848,-20573,72414,44879,25031,2629,23202
2001-11-06,28386,-26432,78392,50904,22518,3330,29762
2001-11-13,31806,-28089,83277,55415,23609,3353,31442
2001-11-20,26123,-25375,83231,55412,29289,3288,28663
2001-11-27,28366,-26672,87310,59840,31474,3288,29960
2001-12-04,4739,-7970,74823,43125,38386,5272,13242
2001-12-11,5696,-7794,77469,44464,38768,4954,12748
2001-12-18,-3323,-4900,75039,41276,44599,6470,11370
2001-12-21,2303,-6091,51055,23218,20915,5691,11782
2001-12-28,10923,-14601,59460,30066,19143,4463,19064
2002-01-08,14730,-15333,61485,31607,16877,4934,20267
2002-01-15,12753,-15445,67456,33848,21095,5816,21261
2002-01-22,22864,-22045,76458,43740,20876,6459,28504
2002-01-29,17936,-17164,72933,41773,23837,5473,22637
2002-02-05,12088,-15426,68040,38310,26222,6294,21720
2002-02-12,8466,-13596,70779,38240,29774,6825,20421
2002-02-19,4630,-9338,71389,37235,32605,9420,18758
2002-02-26,16240,-19960,80851,44433,28193,7508,27468
