date,comm_net,noncomm_net,open_interest,comm_positions_long_all,comm_positions_short_all,noncomm_positions_long_all,noncomm_positions_short_all
1998-10-27,-16752,7206,184784,106270,123022,21174,13968
1998-11-03,12833,-17695,180415,113225,100392,9917,27612
1998-11-10,-2710,-7111,172069,100977,103687,11354,18465
1998-11-17,-14673,3187,153511,81854,96527,15147,11960
1998-11-24,-17660,6915,150873,76749,94409,17284,10369
1998-12-01,1105,-3918,143535,82066,80961,12857,16775
1998-12-08,-624,-5150,145386,82599,83223,12306,17456
1998-12-15,14227,-14666,148455,91654,77427,8951,23617
1998-12-22,28988,-26792,158623,101641,72653,8703,35495
1998-12-29,37206,-34586,162536,106847,69641,8174,42760
1999-01-05,46620,-44024,173200,115550,68930,9127,53151
1999-01-12,40600,-41726,172413,114634,74034,11435,53161
1999-01-19,55319,-55282,184145,124609,69290,9596,64878
1999-01-26,64786,-60992,181330,125046,60260,9861,70853
1999-02-02,62837,-59918,181292,122419,59582,13654,73572
1999-02-09,62018,-61049,181688,126315,64297,10261,71310
1999-02-16,70806,-68406,185713,131789,60983,8862,77268
1999-02-23,71812,-70065,190553,136697,64885,8938,79003
1999-03-02,56914,-58147,191522,127699,70785,17147,75294
1999-03-09,-5687,-2205,182305,96704,102391,32899,35104
1999-03-16,28963,-28450,165270,103547,74584,11160,39610
1999-03-23,55893,-54023,174143,118186,62293,7997,62020
1999-03-30,82154,-80240,187558,134373,52219,6836,87076
1999-04-06,91690,-88363,196125,139047,47357,9350,97713
1999-04-13,82612,-81091,196091,135918,53306,11955,93046
1999-04-20,75041,-73690,196996,137066,62025,12075,85765
1999-04-27,83976,-80092,204378,142084,58108,14087,94179
1999-05-04,42298,-49852,193275,121417,79119,18454,68306
1999-05-11,60060,-63350,187427,118496,58436,12626,75976
1999-05-18,78632,-80546,196892,134284,55652,8173,88719
1999-05-25,88075,-85438,199633,139741,51666,7689,93127
1999-06-01,82390,-78771,198487,141084,58694,9625,88396
1999-06-08,88207,-85235,203955,142345,54138,9281,94516
1999-06-15,86416,-84986,212568,147656,61240,10132,95118
1999-06-22,86904,-86859,213680,147990,61086,9930,96789
1999-06-29,81076,-83611,208222,142021,60945,8971,92582
1999-07-06,81997,-86563,218365,142531,60534,8728,95291
1999-07-13,81234,-78860,211594,144152,62918,9914,88774
1999-07-20,81487,-79215,206266,141284,59797,10323,89538
1999-07-27,70824,-67894,198760,131089,60265,13624,81518
1999-08-03,56046,-56440,188933,122268,66222,17758,74198
1999-08-10,49398,-55064,193698,127509,78111,15272,70336
1999-08-17,21892,-35242,191776,114180,92288,21260,56502
1999-08-24,55419,-59087,191040,124090,68671,16211,75298
1999-08-31,59241,-61491,198692,130394,71153,17219,78710
1999-09-07,60408,-62910,201266,130654,70246,16931,79841
1999-09-14,51528,-54132,201806,130041,78513,18500,72632
1999-09-21,29491,-37842,205259,120486,90995,27235,65077
1999-09-28,-2750,-14315,225467,102879,105629,47881,62196
1999-10-05,12398,-21857,215041,105128,92730,43094,64951
1999-10-12,1958,-17001,216938,114325,112367,35722,52723
1999-10-19,2514,-17296,223090,122130,119616,35601,52897
1999-10-26,2415,-13615,217916,122596,120181,33470,47085
1999-11-02,4146,-15283,208907,121293,117147,27786,43069
1999-11-09,10117,-19119,203057,121448,111331,23669,42788
1999-11-16,-16552,2771,182148,96271,112823,28090,25319
1999-11-23,-23103,9354,171564,81966,105069,33610,24256
1999-11-30,-16800,6129,163574,79135,95935,31811,25682
1999-12-07,-886,-2972,156712,84902,85788,24409,27381
1999-12-14,16418,-20553,155142,99201,82783,10261,30814
1999-12-21,18429,-27969,156318,102262,83833,11393,39362
1999-12-28,18122,-28953,156526,101938,83816,10876,39829
2000-01-04,22650,-28708,155835,102766,80116,12360,41068
2000-01-11,18394,-24218,157326,100041,81647,17699,41917
2000-01-18,-1018,-7103,148055,84768,85786,19895,26998
2000-01-25,-4749,-5534,142913,78940,83689,19469,25003
2000-02-01,4840,-8833,134305,78709,73869,19414,28247
2000-02-08,-24470,9014,153976,69057,93527,40614,31600
2000-02-15,-36395,20697,157231,69135,105530,42107,21410
2000-02-22,-46482,31008,168125,69951,116433,52079,21071
2000-02-29,-31083,18787,166509,80273,111356,41099,22312
2000-03-07,-27119,18671,161362,80997,108116,38403,19732
2000-03-14,-24434,17295,161540,86418,110852,34577,17282
2000-03-21,-19718,14933,164397,90849,110567,33068,18135
2000-03-28,13036,-14285,150712,98639,85603,15152,29437
2000-04-04,21959,-23311,155378,98801,76842,19129,42440
2000-04-11,21245,-22185,153144,96251,75006,18432,40617
2000-04-18,18633,-20353,153546,95886,77253,18580,38933
2000-04-25,28293,-27542,156486,100286,71993,17428,44970
2000-05-02,34341,-32595,168231,107120,72779,18529,51124
2000-05-09,24288,-25722,162759,100796,76508,19708,45430
2000-05-16,25684,-29530,160373,97133,71449,15748,45278
2000-05-23,33124,-35842,163062,102216,69092,17625,53467
2000-05-30,42590,-40624,159156,102206,59616,19861,60485
2000-06-06,-1980,-4017,140841,79617,81597,26029,30046
2000-06-13,-25062,14660,141504,72711,97773,31474,16814
2000-06-20,-30922,19058,143814,72771,103693,32680,13622
2000-06-27,-25173,16219,143700,76236,101409,31821,15602
2000-07-05,-26785,15828,150096,81135,107920,31351,15523
2000-07-11,-18857,12398,146022,82973,101830,29093,16695
2000-07-18,-15846,9015,136090,72418,88264,26606,17591
2000-07-25,-7491,3543,122177,61847,69338,24352,20809
2000-08-01,4967,-5597,111188,54380,49413,23120,28717
2000-08-08,27151,-25023,122540,67758,40607,21171,46194
2000-08-15,35100,-32886,132994,78853,43753,19597,52483
2000-08-22,28868,-26221,130211,74630,45762,22255,48476
2000-08-29,29846,-28638,132014,75631,45785,22128,50766
2000-09-05,18468,-18882,125433,67240,48772,23403,42285
2000-09-12,26684,-26998,133431,73339,46655,22031,49029
2000-09-19,31285,-30561,137565,77684,46399,22874,53435
2000-09-26,25602,-25951,133035,75429,49827,24033,49984
2000-10-03,16968,-20111,124815,68457,51489,23444,43555
2000-10-10,22415,-25526,134015,73756,51341,25477,51003
2000-10-17,13717,-16737,129680,66289,52572,29308,46045
2000-10-24,17150,-18571,135064,70588,53438,30738,49309
2000-10-31,31846,-31722,137818,80001,48155,24308,56030
2000-11-07,33445,-34120,138300,81661,48216,22498,56618
2000-11-14,42839,-44976,140258,90323,47484,16145,61121
2000-11-21,44851,-46456,132633,84678,39827,16495,62951
2000-11-28,32501,-36201,124950,75542,43041,16405,52606
2000-12-05,21442,-26921,113455,65082,43640,16902,43823
2000-12-12,11103,-17942,110455,60144,49041,18834,36776
2000-12-19,16835,-22168,114708,65914,49079,17208,39376
2000-12-26,6285,-14259,114850,63002,56717,18940,33199
2001-01-02,20510,-23735,114491,68027,47517,17745,41480
2001-01-09,38501,-38226,126527,81142,42641,15778,54004
2001-01-16,59488,-57160,139180,96907,37419,13743,70903
2001-01-23,56663,-57698,140120,93293,36630,15626,73324
2001-01-30,55625,-53815,141156,97509,41884,18847,72662
2001-02-06,54303,-52706,135682,93974,39671,16396,69102
2001-02-13,62175,-58972,143725,102809,40634,15639,74611
2001-02-20,67526,-66731,148782,106088,38562,16291,83022
2001-02-27,47859,-50795,143173,92299,44440,17753,68548
2001-03-06,40207,-41982,133440,84196,43989,17806,59788
2001-03-13,13665,-24244,126821,72102,58437,19050,43294
2001-03-20,32228,-37969,123758,79069,46841,11598,49567
2001-03-27,29647,-33304,122944,78979,49332,12006,45310
2001-04-03,50983,-51354,118398,79740,28757,10226,61580
2001-04-10,57990,-58133,130116,88319,30329,10961,69094
2001-04-17,42641,-45569,122146,79692,37051,10091,55660
2001-04-24,27922,-35011,114900,69126,41204,11752,46763
2001-05-01,19819,-27970,110868,61633,41814,12738,40708
2001-05-08,17247,-25788,109018,60306,43059,12867,38655
2001-05-15,-13915,1531,106947,38943,52858,28829,27298
2001-05-22,-65250,38936,133866,27867,93117,53505,14569
2001-05-29,-68443,43236,133990,31273,99716,55117,11881
2001-06-05,-42314,25011,109182,36233,78547,34718,9707
2001-06-12,-36544,18555,114065,42617,79161,32243,13688
2001-06-19,-40227,19002,118500,45070,85297,33983,14981
2001-06-26,-44693,22073,125033,45563,90256,37204,15131
2001-07-03,-32592,16170,117731,47467,80059,32764,16594
2001-07-10,-24532,10602,118688,50380,74912,31178,20576
2001-07-17,-25507,10766,116292,47165,72672,30150,19384
2001-07-24,-28911,13374,111764,40651,69562,31387,18013
2001-07-31,-6146,-2706,100943,41533,47679,24089,26795
2001-08-07,-7138,-1690,98582,38190,45328,25067,26757
2001-08-14,-55227,32869,119311,26735,81962,50435,17566
2001-08-21,-64412,39534,131631,28387,92799,57049,17515
2001-08-28,-50852,27822,120108,29845,80697,46567,18745
2001-09-04,-49839,25917,121687,31650,81489,44767,18850
2001-09-10,-43243,20824,119518,34261,77504,42337,21513
2001-09-18,-49456,29148,120062,29086,78542,47155,18007
2001-09-25,-58342,36638,129840,24492,82834,55700,19062
2001-10-02,-67122,35255,132653,27883,95005,54976,19721
2001-10-09,-64729,32778,134663,31042,95771,53926,21148
2001-10-16,-51816,24088,126767,36316,88132,43774,19686
2001-10-23,-25191,14679,117875,37139,62330,35467,20788
2001-10-30,-33199,12160,118614,44910,78109,32041,19881
2001-11-06,-35435,13530,115880,41334,76769,32582,19052
2001-11-13,-23637,5427,111255,46091,69728,29312,23885
2001-11-20,-2489,-9173,115326,51619,54108,25380,34553
2001-11-27,1738,-12140,111942,53349,51611,23633,35773
2001-12-04,-2534,-10029,105023,43346,45880,26142,36171
2001-12-11,13626,-21717,115485,54864,41238,25806,47523
2001-12-18,-15198,-861,110873,41158,56356,30819,31680
2001-12-21,-11976,-2903,110971,46856,58832,28075,30978
2001-12-28,-14555,-645,113672,47939,62494,28829,29474
2002-01-08,-24042,5356,113020,43737,67779,29232,23876
2002-01-15,-53938,29441,128197,36265,90203,47510,18069
2002-01-22,-50959,25929,132005,41689,92648,44800,18871
2002-01-29,-31515,12434,124540,53566,85081,29044,16610
2002-02-05,-58180,34088,138370,41428,99608,53810,19722
2002-02-12,-62223,36333,148022,37963,100186,61706,25373
2002-02-19,-60054,34364,148242,38355,98409,61748,27384
2002-02-26,-56409,29079,144384,36376,92785,58404,29325
2002-03-05,-58666,30462,144154,37550,96216,55673,25211
2002-03-12,-58507,30486,140978,36820,95327,50525,20039
2002-03-19,-56119,27987,140007,38406,94525,48393,20406
2002-03-26,-65888,34394,148479,38055,103943,53695,19301
2002-04-02,-71913,37661,153322,33449,105362,62448,24787
2002-04-09,-67531,36507,152187,34255,101786,63780,27273
2002-04-16,-63166,32082,154615,40119,103285,58851,26769
2002-04-23,-72703,39665,162580,39629,112332,65168,25503
2002-04-30,-82381,46067,180829,42451,124832,73449,27382
2002-05-07,-82705,44435,192242,46163,128868,76757,32322
2002-05-14,-76952,37839,191721,52774,129726,70071,32232
2002-05-21,-88643,46914,189679,45289,133932,75332,28418
2002-05-28,-87432,41323,190444,44076,131508,75210,33887
2002-06-04,-85220,41943,181999,40497,125717,73044,31101
2002-06-11,-77183,46456,171476,44066,121249,68206,21750
2002-06-18,-72783,41241,169101,44277,117060,63445,22204
2002-06-25,-74197,37967,176291,47064,121261,62956,24989
2002-07-02,-65875,30073,167318,48192,114067,53434,23361
2002-07-09,-61726,22628,169837,54081,115807,45598,22970
2002-07-16,-64364,23911,173241,55729,120093,47062,23151
2002-07-23,-66953,26238,171233,51743,118696,48196,21958
2002-07-30,-32233,385,147221,63814,96047,27460,27075
2002-08-06,-31379,977,140484,58217,89596,24859,23882
2002-08-13,-29432,-476,144723,63031,92463,25632,26108
2002-08-20,-34289,4708,149693,63419,97708,28280,23572
2002-08-27,-34069,2382,150531,63271,97340,27532,25150
2002-09-03,-40667,6115,149202,57919,98586,29706,23591
2002-09-10,-60480,19821,161170,49522,110002,45693,25872
2002-09-17,-66504,25186,164036,50462,116966,46110,20924
2002-09-24,-88391,42181,187501,49259,137650,68074,25893
2002-10-01,-83697,42702,178261,44523,128220,67739,25037
2002-10-08,-76627,37672,173762,46732,123359,61992,24320
2002-10-15,-48852,15914,158344,56350,105202,40830,24916
2002-10-22,-41597,9462,155085,58942,100539,34838,25376
2002-10-29,-48856,15331,152205,56328,105184,33696,18365
2002-11-05,-56703,19985,152269,49341,106044,38982,18997
2002-11-12,-78424,36907,174682,43611,122035,57600,20693
2002-11-19,-75782,37856,169985,43159,118941,56665,18809
2002-11-26,-71565,37554,166371,47799,119364,52488,14934
2002-12-03,-68158,32961,158433,41407,109565,48545,15584
2002-12-10,-90824,51359,180754,37865,128689,73216,21857
2002-12-17,-101486,55200,205550,36725,138211,86949,31749
2002-12-23,-103453,57105,201761,36551,140004,86100,28995
2002-12-31,-104416,59505,206914,39250,143666,88002,28497
2003-01-07,-109386,63563,215299,40513,149899,93664,30101
2003-01-14,-104977,60662,214684,38005,142982,93046,32384
2003-01-21,-108272,61682,218286,35901,144173,95013,33331
2003-01-28,-112850,56867,229819,36327,149177,91912,35045
2003-02-04,-126507,66814,241161,35779,162286,105154,38340
2003-02-11,-94360,50109,216608,45786,140146,89620,39511
2003-02-14,-77799,35807,202671,54707,132506,69759,33952
2003-02-25,-68660,26965,196138,57629,126289,60864,33899
2003-03-04,-71163,30976,189928,56069,127232,60149,29173
2003-03-11,-74590,33549,193841,56078,130668,62022,28473
2003-03-18,-56842,21421,189983,65053,121895,51897,30476
2003-03-25,-56945,29530,182966,73435,130380,45220,15690
2003-04-01,-49971,24367,171558,69948,119919,40659,16292
2003-04-08,-52607,25697,173293,66333,118940,45496,19799
2003-04-15,-48622,21305,180817,67965,116587,47667,26362
2003-04-22,-52618,25077,177869,62217,114835,50301,25224
2003-04-29,-52834,24767,176123,61323,114157,49345,24578
2003-05-06,-69809,39291,178933,59479,129288,53877,14586
2003-05-13,-73714,42420,183957,57917,131631,58093,15673
2003-05-20,-98066,65741,196238,45003,143069,79694,13953
2003-05-27,-97631,68749,206318,44032,141663,78295,9546
2003-06-03,-113612,85047,205219,47320,160932,94155,9108
2003-06-10,-93380,65599,201381,51645,145025,79118,13519
2003-06-17,-94206,64175,199642,51869,146075,81499,17324
2003-06-24,-77019,48884,192790,59389,136408,65690,16806
2003-07-01,-72003,45214,187164,60916,132919,59522,14308
2003-07-08,-68835,41328,187327,63710,132545,56977,15649
2003-07-15,-53672,27515,186983,66125,119797,51045,23530
2003-07-22,-68425,39409,192848,62487,130912,60068,20659
2003-07-29,-110332,75447,238119,57122,167454,93311,17864
2003-08-05,-93186,57811,200599,52412,145598,75623,17812
2003-08-12,-101762,66513,209187,49254,151016,84578,18065
2003-08-19,-125730,89998,229142,48481,174211,104223,14225
2003-08-26,-137088,100227,243009,47524,184612,117340,17113
2003-09-02,-163846,122847,274981,45994,209840,146230,23383
2003-09-09,-157940,115092,283325,46865,204805,151530,36438
2003-09-16,-148003,105816,283175,52270,200273,144818,39002
2003-09-23,-150497,107668,291738,53760,204257,146587,38919
2003-09-30,-137017,95188,277922,56237,193254,136571,41383
2003-10-07,-116040,80765,255935,66122,182162,110811,30046
2003-10-14,-113205,76892,246133,60855,174060,108615,31723
2003-10-21,-118831,80864,252897,58549,177380,115942,35078
2003-10-28,-127859,90613,261514,55341,183200,126193,35580
2003-11-04,-123995,84610,262696,60871,184866,119702,35092
2003-11-11,-123203,82578,270895,63501,186704,124456,41878
2003-11-18,-134603,93160,285620,60181,194784,136229,43069
2003-11-25,-150553,108028,285510,67023,217576,134093,26065
2003-12-02,-158956,112855,278759,56851,215807,142642,29787
2003-12-09,-153520,107028,276302,53459,206979,140647,33619
2003-12-16,-162193,116108,278928,49454,211647,148033,31925
2003-12-22,-154137,108272,273517,49352,203489,143783,35511
2003-12-30,-159914,112600,278641,48694,208608,146647,34047
2004-01-06,-160441,115985,284500,49723,210164,151691,35706
2004-01-13,-157310,107232,300273,61098,218408,147745,40513
2004-01-20,-128159,85035,277381,68541,196700,125320,40285
2004-01-27,-132970,86056,275490,66120,199090,118100,32044
2004-02-03,-109445,67564,236512,66869,176314,95128,27564
2004-02-10,-106391,60286,237396,62967,169358,95652,35366
2004-02-17,-119597,70305,241858,58109,177706,106632,36327
2004-02-24,-104499,63058,241721,64021,168520,95788,32730
2004-03-02,-90391,43879,237352,70486,160877,83802,39923
2004-03-09,-106422,60539,230009,58037,164459,95130,34591
2004-03-16,-110504,62479,245495,65943,176447,98116,35637
2004-03-23,-154855,102511,281839,49762,204617,144353,41842
2004-03-30,-178345,125138,295044,53537,231882,159753,34615
2004-04-06,-196307,144253,305661,47013,243320,176285,32032
2004-04-12,-190874,138696,305423,48309,239183,174575,35879
2004-04-20,-122430,73276,255395,60461,182891,109438,36162
2004-04-27,-101621,57804,246504,68224,169845,98229,40425
2004-05-04,-89398,54663,246863,72166,161564,91845,37182
2004-05-11,-69442,38016,254742,83705,153147,86776,48760
2004-05-18,-57579,27513,253647,87190,144769,82288,54775
2004-05-25,-49239,22209,252665,88917,138156,76713,54504
2004-06-01,-60359,31983,228721,76601,136960,78293,46310
2004-06-08,-60476,30331,225921,74331,134807,78878,48547
2004-06-15,-56808,29116,223243,70809,127617,80534,51418
2004-06-22,-70580,39898,219524,64397,134977,83340,43442
2004-06-29,-72183,40167,226773,68603,140786,86673,46506
2004-07-06,-63241,31403,226957,73312,136553,82019,50616
2004-07-13,-106317,70434,247735,63996,170313,112049,41615
2004-07-20,-105911,70458,256572,71997,177908,114160,43702
2004-07-27,-66505,33315,232007,70511,137016,78464,45149
2004-08-03,-63711,34454,217814,71215,134926,81545,47091
2004-08-10,-78343,46107,219062,68536,146879,85056,38949
2004-08-17,-86750,53790,227948,68688,155438,91881,38091
2004-08-24,-119948,84761,259849,64326,184274,126481,41720
2004-08-31,-118075,80497,269575,66831,184906,130720,50223
2004-09-07,-99329,62143,256711,72594,171923,111967,49824
2004-09-14,-93950,54856,249885,76180,170130,101047,46191
2004-09-21,-102962,64327,256086,76546,179508,108228,43901
2004-09-28,-122162,82118,266565,69397,191559,124815,42697
2004-10-05,-154266,114092,296592,61921,216187,162941,48849
2004-10-12,-157496,115137,302197,59577,217073,165529,50392
2004-10-19,-159594,120914,305225,60297,219891,172649,51735
2004-10-26,-163638,127895,321849,60217,223855,185342,57447
2004-11-02,-150057,111437,313532,63188,213245,176069,64632
2004-11-09,-162268,117853,342146,69495,231763,187528,69675
2004-11-16,-166227,123001,362336,73269,239496,196371,73370
2004-11-23,-176830,138632,352638,60802,237632,202921,64289
2004-11-30,-168330,128453,345646,66242,234572,201218,72765
2004-12-07,-169257,132347,353244,67132,236389,211208,78861
2004-12-14,-122798,87794,316029,84079,206877,160002,72208
2004-12-21,-126318,90253,319955,84261,210579,162396,72143
2004-12-28,-137495,98753,330965,85507,223002,169514,70761
2005-01-04,-105742,73243,302298,89301,195043,140471,67228
2005-01-11,-70347,36787,275461,94433,164780,109497,72710
2005-01-18,-62940,29566,275630,93319,156259,107825,78259
2005-01-25,-59584,28345,273430,86831,146415,107378,79033
2005-02-01,-57572,28118,253116,87665,145237,102388,74270
2005-02-08,-38182,11175,255424,95269,133451,97630,86455
2005-02-15,-51477,21707,262589,88032,139509,109421,87714
2005-02-22,-73599,38905,267860,77524,151123,119318,80413
2005-03-01,-91256,56681,287761,78389,169645,135741,79060
2005-03-08,-109074,70477,296335,75163,184237,143930,73453
2005-03-15,-147491,111122,335503,78689,226180,178724,67602
2005-03-22,-125978,91761,299531,74842,200820,148089,56328
2005-03-29,-133855,101521,281601,70361,204216,139491,37970
2005-04-05,-134940,106264,272946,66117,201057,143487,37223
2005-04-12,-142029,113344,279545,64126,206155,150611,37267
2005-04-19,-143587,114392,280432,61372,204959,152815,38423
2005-04-26,-169289,137777,302084,57612,226901,173826,36049
2005-05-03,-137695,107728,290539,67838,205533,153914,46186
2005-05-10,-108549,80378,282478,79372,187921,134719,54341
2005-05-17,-79861,55944,274382,81363,161224,124569,68625
2005-05-24,-60463,39509,272748,91915,152378,114965,75456
2005-05-31,-52996,32965,255995,80741,133737,113002,80037
2005-06-07,-67052,39107,252151,71621,138673,111796,72689
2005-06-14,-88090,56861,257034,65549,153639,119458,62597
2005-06-21,-144062,108510,289771,51923,195985,162238,53728
2005-06-28,-165574,129931,303385,49769,215343,175520,45589
2005-07-05,-140341,104874,281186,54747,195088,146733,41859
2005-07-12,-110908,73722,269891,66138,177046,124585,50863
2005-07-19,-84048,54111,270001,75991,160039,116572,62461
2005-07-26,-82809,49022,256886,68301,151110,110685,61663
2005-08-02,-99807,65569,244488,55334,155141,118941,53372
2005-08-09,-150830,117699,287839,48576,199406,168613,50914
2005-08-16,-193366,157607,331633,46115,239481,208558,50951
2005-08-23,-193874,159687,331804,48371,242245,206898,47211
2005-08-30,-139650,109833,291894,58835,198485,158841,49008
2005-09-06,-148617,115252,299192,56461,205078,159922,44670
2005-09-13,-158789,126798,321200,63202,221991,175285,48487
2005-09-20,-187077,158126,363315,58120,245197,219963,61837
2005-09-27,-194114,166100,366819,53912,248026,219648,53548
2005-10-04,-202724,171498,363529,51172,253896,229464,57966
2005-10-11,-212714,177410,370844,49551,262265,234060,56650
2005-10-18,-199507,170424,362699,51648,251155,224424,54000
2005-10-25,-180791,153352,339388,54314,235105,206809,53457
2005-11-01,-160331,130568,334470,69529,229860,180554,49986
2005-11-08,-150416,123111,317076,67808,218224,167250,44139
2005-11-15,-154279,129686,324719,67453,221732,177421,47735
2005-11-22,-180241,162982,350603,56380,236621,201765,38783
2005-11-29,-180519,158905,350225,70700,251219,199521,40616
2005-12-06,-190292,167413,341011,52222,242514,208466,41053
2005-12-13,-180730,156331,337574,56475,237205,189931,33600
2005-12-20,-189531,156170,324429,55214,244745,182723,26553
2005-12-27,-189234,154522,320115,53560,242794,179324,24802
2006-01-03,-187308,150962,325524,51741,239049,180688,29726
2006-01-10,-180209,145806,343419,59932,240141,184408,38602
2006-01-17,-181991,148479,361704,66156,248147,191650,43171
2006-01-24,-175005,142849,356080,63004,238009,188928,46079
2006-01-31,-167282,139250,339645,63986,231268,187406,48156
2006-02-07,-154438,127349,341727,67909,222347,180971,53622
2006-02-14,-149205,118914,338143,71566,220771,167910,48996
2006-02-21,-149953,118684,333410,69049,219002,163886,45202
2006-02-28,-156861,127370,339859,69177,226038,169963,42593
2006-03-07,-149751,120889,338325,71482,221233,167144,46255
2006-03-14,-130336,95940,322360,78233,208569,143697,47757
2006-03-21,-135802,104264,319618,72080,207882,149946,45682
2006-03-28,-149712,120586,334042,66109,215821,163056,42470
2006-04-04,-170915,132208,342721,60499,231414,178040,45832
2006-04-11,-165949,124332,342632,62155,228104,175000,50668
2006-04-18,-172524,130294,353757,58342,230866,177870,47576
2006-04-25,-166855,129378,354108,62298,229153,175346,45968
2006-05-02,-171720,130288,359539,60931,232651,177709,47421
2006-05-09,-171333,133936,351933,61535,232868,175709,41773
2006-05-16,-163150,126157,338720,62710,225860,163773,37616
2006-05-23,-149003,111098,316143,61059,210062,144247,33149
2006-05-30,-139309,101487,314494,78942,218251,133475,31988
2006-06-06,-129369,95896,283161,51439,180808,134649,38753
2006-06-13,-134401,99287,288981,51699,186100,138766,39479
2006-06-20,-122271,90221,288148,58813,181084,131864,41643
2006-06-27,-116241,85624,292789,61095,177336,128310,42686
2006-07-03,-122167,91920,292500,60102,182269,131186,39266
2006-07-11,-132047,101929,312684,64408,196455,142194,40265
2006-07-18,-140091,107374,324276,63969,204060,143202,35828
2006-07-25,-139489,101555,315635,65461,204950,132268,30713
2006-08-01,-138433,102761,304907,59866,198299,132781,30020
2006-08-08,-141925,106098,309097,60258,202183,138971,32873
2006-08-15,-135129,100544,313327,61402,196531,132019,31475
2006-08-22,-128073,95948,306171,64509,192582,128897,32949
2006-08-29,-117245,87716,307583,70804,188049,124421,36705
2006-09-05,-131265,98334,319998,66731,197996,133991,35657
2006-09-12,-110695,84222,310510,76201,186896,121455,37233
2006-09-19,-101925,77868,325852,86123,188048,116119,38251
2006-09-26,-95365,71244,322937,88639,184004,108117,36873
2006-10-03,-91994,69434,330065,88721,180715,107570,38136
2006-10-10,-82602,62449,334329,95161,177763,106211,43762
2006-10-17,-83138,61259,329875,92428,175566,107993,46734
2006-10-24,-80509,56050,331598,93641,174150,104099,48049
2006-10-31,-91896,64716,323481,84097,175993,107472,42756
2006-11-07,-114456,81166,335036,78904,193360,121406,40240
2006-11-14,-123521,88834,356575,87908,211429,126907,38073
2006-11-21,-118976,84293,355430,87188,206164,123021,38728
2006-11-28,-117724,79866,349517,79380,197104,120078,40212
2006-12-05,-120168,83639,330530,70965,191133,122145,38506
2006-12-12,-116282,81829,333101,76784,193066,120128,38299
2006-12-19,-101732,69893,337096,89467,191199,109682,39789
2006-12-26,-103068,68092,340473,89611,192679,110486,42394
2007-01-03,-112447,77883,353494,82085,194532,120639,42756
2007-01-09,-81674,52868,347491,95765,177439,105157,52289
2007-01-16,-92109,62950,344685,94910,187019,109386,46436
2007-01-23,-118577,84501,361114,90640,209217,128463,43962
2007-01-30,-135611,100345,348035,75716,211327,143964,43619
2007-02-06,-146664,108546,360936,75896,222560,151891,43345
2007-02-13,-165464,124750,383169,75344,240808,167479,42729
2007-02-20,-168150,129933,396115,81923,250073,168838,38905
2007-02-27,-183750,142092,415155,82029,265779,182456,40364
2007-03-06,-137311,101698,382550,97335,234646,136421,34723
2007-03-13,-130916,96342,394090,112843,243759,129078,32736
2007-03-20,-129894,93424,359726,96485,226379,125201,31777
2007-03-27,-138524,95123,359434,91430,229954,126413,31290
2007-04-03,-129498,93945,347817,90718,220216,131858,37913
2007-04-10,-153204,112956,369536,87446,240650,150573,37617
2007-04-17,-174598,135358,380800,79882,254480,170601,35243
2007-04-24,-171773,133842,403388,90211,261984,169703,35861
2007-05-01,-166153,130445,396276,92693,258846,163823,33378
2007-05-08,-172464,136286,411273,97353,269817,168350,32064
2007-05-15,-147293,113898,408936,108784,256077,149772,35874
2007-05-22,-124216,95815,416813,117506,241722,141294,45479
2007-05-29,-118695,94897,425688,125989,244684,134404,39507
2007-06-05,-136396,107617,385046,106068,242464,143052,35435
2007-06-12,-98005,75896,412150,133800,231805,125076,49180
2007-06-19,-109220,81605,410324,127209,236429,126207,44602
2007-06-26,-83584,63077,407640,133598,217182,119068,55991
2007-07-03,-91232,65662,375642,115835,207067,109652,43990
2007-07-10,-103185,72220,387916,115881,219066,113510,41290
2007-07-17,-112508,79719,385595,111437,223945,114788,35069
2007-07-24,-161602,122930,401603,91670,253272,154251,31321
2007-07-31,-112644,80889,351185,96154,208798,113706,32817
2007-08-07,-121246,89371,352908,90267,211513,123391,34020
2007-08-14,-125894,94211,347973,88846,214740,118978,24767
2007-08-21,-91994,68930,330204,99513,191507,102578,33648
2007-08-28,-98864,77211,325767,96677,195541,103844,26633
2007-09-04,-124354,96980,339439,83446,207800,126346,29366
2007-09-11,-160922,126669,373686,83992,244914,155317,28648
2007-09-18,-175264,141650,392748,84176,259440,168140,26490
2007-09-25,-208012,174045,440945,88400,296412,201188,27143
2007-10-02,-212031,175895,439865,80388,292419,210766,34871
2007-10-09,-227021,190696,458936,79580,306601,221749,31053
2007-10-16,-239096,201859,483872,77405,316501,238432,36573
2007-10-23,-222769,186304,489471,83708,306477,226875,40571
2007-10-30,-235133,198606,516163,91655,326788,232622,34016
2007-11-06,-240009,202125,556856,96082,336091,241475,39350
2007-11-13,-226417,190785,552546,111704,338121,228360,37575
2007-11-20,-209625,172390,512430,114599,324224,213234,40844
2007-11-27,-205324,175081,520782,132752,338076,206498,31417
2007-12-04,-204898,167524,486709,119700,324598,190888,23364
2007-12-11,-210743,171774,486198,110559,321302,196529,24755
2007-12-18,-209607,170273,495001,111220,320827,197789,27516
2007-12-24,-221531,184375,517020,115530,337061,210521,26146
2007-12-31,-238412,199438,541854,116141,354553,227112,27674
