date,comm_net,noncomm_net,open_interest,comm_positions_long_all,comm_positions_short_all,noncomm_positions_long_all,noncomm_positions_short_all
1990-11-30,-2256,-353,79466,46042,48298,8216,8569
1990-12-14,10938,-6402,79611,59135,48197,3607,10009
1990-12-31,20891,-13476,44250,30636,9745,2171,15647
1991-01-15,14265,-7403,39537,24954,10689,2081,9484
1991-01-31,-7585,1370,56674,27136,34721,8183,6813
1991-02-15,-13453,1733,63987,30546,43999,7019,5286
1991-02-28,4113,-5460,64094,38078,33965,4750,10210
1991-03-15,11244,-7558,63862,40270,29026,4481,12039
1991-03-28,16318,-9075,42975,24111,7793,5285,14360
1991-04-15,-3280,318,49401,15866,19146,8507,8189
1991-04-30,-6501,2027,50770,18473,24974,8808,6781
1991-05-15,-3697,2950,54314,21931,25628,10824,7874
1991-05-31,1652,-508,53855,26433,24781,7247,7755
1991-06-14,20117,-10077,68326,41927,21810,6353,16430
1991-06-28,-8054,2590,47731,14409,22463,11729,9139
1991-07-15,-28533,13792,61280,12292,40825,20700,6908
1991-07-31,-3327,-1975,49013,20490,23817,7109,9084
1991-08-15,-11084,4901,60071,22812,33896,14121,9220
1991-08-30,958,-3514,56107,30722,29764,6168,9682
1991-09-16,-24480,6574,79172,33562,58042,16586,10012
1991-09-30,-25727,9062,58214,11976,37703,18705,9643
1991-10-15,-40449,17875,81265,21478,61927,26191,8316
1991-10-31,-20234,6090,68782,25425,45659,16193,10103
1991-11-15,-29728,11163,76996,27578,57306,18701,7538
1991-11-29,-12934,3916,70753,34228,47162,11688,7772
1991-12-13,-10793,-269,72824,40730,51523,8422,8691
1991-12-31,-23682,6581,59874,17877,41559,15179,8598
1992-01-15,-10258,3489,58338,24153,34411,13314,9825
1992-01-31,-16623,6457,67215,25881,42504,16190,9733
1992-02-14,-5055,4349,66896,33544,38599,12586,8237
1992-02-28,8408,-5639,71720,40485,32077,8151,13790
1992-03-13,29938,-18781,86413,68178,38240,2609,21390
1992-03-31,24735,-13571,59747,36071,11336,8836,22407
1992-04-15,24124,-16093,61269,43636,19512,1527,17620
1992-04-30,19843,-14227,62950,43626,23783,2812,17039
1992-05-15,-2813,-4218,61061,31534,34347,6551,10769
1992-05-29,-15222,1621,67608,29229,44451,9608,7987
1992-06-15,-15993,3463,73130,34795,50788,11380,7917
1992-06-30,-10236,-259,54153,22404,32640,6855,7114
1992-07-15,-7482,-1159,57460,30609,38091,7624,8783
1992-07-31,14181,-11005,56217,41914,27733,3004,14009
1992-08-14,4163,-6265,55249,35493,31330,5171,11436
1992-08-31,-16024,1367,67081,29958,45982,9199,7832
1992-09-15,-6963,1623,61174,29947,36910,10443,8820
1992-09-30,-19575,6039,45920,12902,32477,13136,7097
1992-10-06,-20624,6900,47321,12248,32872,13525,6625
1992-10-13,-12135,3655,40308,12652,24787,10347,6692
1992-10-20,-10905,5811,45289,14743,25648,13501,7690
1992-10-27,-8947,4608,44509,15403,24350,12397,7789
1992-11-03,-4459,1625,43247,17488,21947,10338,8713
1992-11-10,5107,-1800,43343,23193,18086,8364,10164
1992-11-17,10947,-4807,48162,30318,19371,5636,10443
1992-11-24,5488,-4451,46784,26064,20576,6143,10594
1992-12-01,7606,-3976,49615,28448,20842,5850,9826
1992-12-08,8032,-5789,55213,33457,25425,4124,9913
1992-12-15,1884,-2827,51707,30929,29045,6059,8886
1992-12-22,-1285,41,40440,15255,16540,9567,9526
1992-12-29,19672,-9125,43890,29139,9467,4858,13983
1993-01-05,24786,-11350,47748,33857,9071,3961,15311
1993-01-12,27114,-12893,48995,35144,8030,3217,16110
1993-01-19,34312,-17700,53223,41752,7440,1793,19493
1993-01-26,5089,-6056,50267,28204,23115,5454,11510
1993-02-02,3235,-4169,49684,27456,24221,6286,10455
1993-02-09,-21101,8417,67592,22813,43914,18100,9683
1993-02-16,-33864,16697,77217,20226,54090,26041,9344
1993-02-23,-39737,20356,84352,21493,61230,29982,9626
1993-03-02,-40105,18963,86041,21895,62000,28817,9854
1993-03-09,-33751,17362,91735,31902,65653,25660,8298
1993-03-16,-30472,12526,102504,37249,67721,29646,17120
1993-03-23,-38775,17056,73225,10111,48886,30784,13728
