open_time,open,high,low,close,volume,spread,real_volume
2010-09-30 00:00:00,0.8631,0.8685,0.8561,0.8673,15921,0,0
2010-10-01 00:00:00,0.8676,0.8718,0.8658,0.8717,13926,0,0
2010-10-04 00:00:00,0.8735,0.8736,0.863,0.8644,10675,0,0
2010-10-05 00:00:00,0.8645,0.8716,0.8626,0.8709,13200,0,0
2010-10-06 00:00:00,0.8708,0.8775,0.8688,0.8765,12529,0,0
2010-10-07 00:00:00,0.8764,0.8804,0.8732,0.877,13931,0,0
2010-10-08 00:00:00,0.8771,0.8804,0.8713,0.873,12384,0,0
2010-10-11 00:00:00,0.877,0.8781,0.873,0.8739,9053,0,0
2010-10-12 00:00:00,0.874,0.8823,0.87,0.8812,15223,0,0
2010-10-13 00:00:00,0.8809,0.884,0.8778,0.8782,13024,0,0
2010-10-14 00:00:00,0.8783,0.8822,0.8772,0.8798,12827,0,0
2010-10-15 00:00:00,0.8797,0.8801,0.8723,0.8743,14410,0,0
2010-10-18 00:00:00,0.8758,0.8796,0.8707,0.8777,12830,0,0
2010-10-19 00:00:00,0.8778,0.8827,0.874,0.874,14467,0,0
2010-10-20 00:00:00,0.8745,0.8824,0.874,0.8811,15521,0,0
2010-10-21 00:00:00,0.8812,0.8909,0.8775,0.8863,17488,0,0
2010-10-22 00:00:00,0.8865,0.89,0.8849,0.8897,13042,0,0
2010-10-29 00:00:00,0.874,0.8744,0.8672,0.8695,31297,0,0
2010-11-01 00:00:00,0.8702,0.8726,0.8653,0.8666,10725,0,0
2010-11-02 00:00:00,0.8665,0.8769,0.8654,0.875,12781,0,0
2010-11-03 00:00:00,0.8751,0.8794,0.8698,0.8792,15185,0,0
2010-11-04 00:00:00,0.8793,0.882,0.872,0.8733,14535,0,0
2010-11-05 00:00:00,0.8734,0.8778,0.8654,0.8672,14553,0,0
2010-11-08 00:00:00,0.8679,0.8696,0.8609,0.8625,12228,0,0
2010-11-09 00:00:00,0.8626,0.8646,0.8591,0.8617,15454,0,0
2010-11-10 00:00:00,0.8618,0.8639,0.8526,0.855,15461,0,0
2010-11-11 00:00:00,0.8549,0.8554,0.8457,0.848,11302,0,0
2010-11-12 00:00:00,0.8479,0.8561,0.845,0.8497,14848,0,0
2010-11-15 00:00:00,0.8489,0.8514,0.8452,0.8464,11081,0,0
2010-11-16 00:00:00,0.8462,0.8524,0.8454,0.849,13320,0,0
2010-11-17 00:00:00,0.8491,0.8513,0.8474,0.8504,15720,0,0
2010-11-18 00:00:00,0.8503,0.8551,0.8486,0.8504,34422,0,0
2010-11-19 00:00:00,0.8505,0.8569,0.8495,0.8555,26825,0,0
2010-11-22 00:00:00,0.8584,0.8597,0.8523,0.8538,59150,0,0
2010-11-23 00:00:00,0.8539,0.8542,0.84445,0.84728,106871,0,0
2010-11-24 00:00:00,0.8473,0.8498,0.84271,0.84528,143851,0,0
2010-11-25 00:00:00,0.8452,0.84893,0.84318,0.84757,92793,0,0
2010-11-26 00:00:00,0.84759,0.85003,0.84185,0.84916,123661,0,0
2010-11-29 00:00:00,0.85181,0.85218,0.8407,0.84263,147036,0,0
2010-11-30 00:00:00,0.84255,0.8447,0.83396,0.8342,155331,0,0
2010-12-01 00:00:00,0.83398,0.84377,0.83336,0.84073,156682,0,0
2010-12-02 00:00:00,0.84085,0.84891,0.83883,0.84667,135843,0,0
2010-12-03 00:00:00,0.84672,0.85252,0.84454,0.85017,130739,0,0
2010-12-06 00:00:00,0.84886,0.851,0.84526,0.84651,123162,0,0
2010-12-07 00:00:00,0.8465,0.84799,0.84092,0.84141,150945,0,0
2010-12-08 00:00:00,0.8414,0.84262,0.83609,0.83912,173466,0,0
2010-12-09 00:00:00,0.83904,0.84146,0.83602,0.83944,132618,0,0
