open_time,open,high,low,close,volume,spread,real_volume
2010-09-30 00:00:00,1.0324,1.0344,1.0231,1.0287,7612,0,0
2010-10-01 00:00:00,1.0289,1.0313,1.0186,1.0195,6572,0,0
2010-10-04 00:00:00,1.019,1.0239,1.0175,1.0232,5558,0,0
2010-10-05 00:00:00,1.0233,1.0268,1.0149,1.016,6257,0,0
2010-10-06 00:00:00,1.0159,1.0162,1.0058,1.0105,6187,0,0
2010-10-07 00:00:00,1.0106,1.0206,1.0073,1.017,6380,0,0
2010-10-08 00:00:00,1.0169,1.0229,1.0089,1.0105,6888,0,0
2010-10-11 00:00:00,1.0097,1.0145,1.0087,1.0134,4262,0,0
2010-10-12 00:00:00,1.0133,1.0177,1.0087,1.01,6388,0,0
2010-10-13 00:00:00,1.0099,1.0105,1.001,1.0032,5263,0,0
2010-10-14 00:00:00,1.0033,1.0073,0.9979,1.0039,5931,0,0
2010-10-15 00:00:00,1.004,1.0134,1.0009,1.0099,7789,0,0
2010-10-18 00:00:00,1.0115,1.0224,1.0114,1.0167,5909,0,0
2010-10-19 00:00:00,1.0166,1.0376,1.0162,1.0329,8392,0,0
2010-10-20 00:00:00,1.033,1.0351,1.0209,1.0212,7451,0,0
2010-10-21 00:00:00,1.0213,1.0304,1.017,1.0269,7657,0,0
2010-10-22 00:00:00,1.0268,1.0305,1.0226,1.0264,6184,0,0
2010-10-29 00:00:00,1.021,1.025,1.0171,1.0194,13059,0,0
2010-11-01 00:00:00,1.0193,1.0205,1.0129,1.0153,5531,0,0
2010-11-02 00:00:00,1.0152,1.0167,1.0083,1.0085,5953,0,0
2010-11-03 00:00:00,1.0086,1.0158,1.0049,1.0055,7701,0,0
2010-11-04 00:00:00,1.0056,1.0125,1.0013,1.0025,5920,0,0
2010-11-05 00:00:00,1.0026,1.0089,0.9994,1.0004,6038,0,0
2010-11-08 00:00:00,1.0007,1.0058,0.9996,1.0037,5080,0,0
2010-11-09 00:00:00,1.0036,1.0096,0.9982,1.0082,6694,0,0
2010-11-10 00:00:00,1.0081,1.0094,0.9996,1.0011,7942,0,0
2010-11-11 00:00:00,1.0012,1.0074,0.998,1.0035,6475,0,0
2010-11-12 00:00:00,1.0034,1.0148,1.0029,1.0123,8505,0,0
2010-11-15 00:00:00,1.0122,1.0141,1.0058,1.0097,6266,0,0
2010-11-16 00:00:00,1.0098,1.0253,1.0069,1.0222,7945,0,0
2010-11-17 00:00:00,1.0221,1.026,1.018,1.0244,7557,0,0
2010-11-18 00:00:00,1.0245,1.0247,1.0155,1.0188,8859,0,0
2010-11-19 00:00:00,1.0189,1.0233,1.0163,1.0168,7212,0,0
2010-11-22 00:00:00,1.0167,1.0216,1.0121,1.0185,7869,0,0
2010-11-23 00:00:00,1.0186,1.02629,1.0166,1.02443,49591,0,0
2010-11-24 00:00:00,1.02444,1.02444,1.00909,1.00987,59716,0,0
2010-11-25 00:00:00,1.00985,1.01225,1.00755,1.00904,38938,0,0
2010-11-26 00:00:00,1.0091,1.02458,1.00845,1.02132,54679,0,0
2010-11-29 00:00:00,1.02026,1.02569,1.01666,1.01786,65509,0,0
2010-11-30 00:00:00,1.01783,1.02853,1.01709,1.02629,73888,0,0
2010-12-01 00:00:00,1.02632,1.02701,1.01406,1.0169,77284,0,0
2010-12-02 00:00:00,1.01693,1.01892,1.0025,1.0025,70862,0,0
2010-12-03 00:00:00,1.00248,1.00794,1.0002,1.00409,59557,0,0
2010-12-06 00:00:00,1.00396,1.00821,1.00208,1.00557,49214,0,0
2010-12-07 00:00:00,1.00556,1.01244,1.0011,1.0123,61243,0,0
2010-12-08 00:00:00,1.01229,1.01398,1.00625,1.01134,59983,0,0
2010-12-09 00:00:00,1.0112,1.01251,1.00656,1.0105,54895,0,0
2010-12-10 00:00:00,1.01049,1.01147,1.00828,1.00939,44358,0,0
2010-12-13 00:00:00,1.00956,1.01063,1.00267,1.00736,41222,0,0
2010-12-14 00:00:00,1.00734,1.01099,1.00278,1.00603,54647,0,0
2010-12-15 00:00:00,1.00601,1.0094,1.0,1.00481,61584,0,0
2010-12-16 00:00:00,1.00476,1.00741,1.00315,1.00612,46339,0,0
2010-12-17 00:00:00,1.0061,1.01455,1.00372,1.01385,45267,0,0
2010-12-20 00:00:00,1.01349,1.02076,1.01014,1.01656,37938,0,0
2010-12-21 00:00:00,1.0166,1.02053,1.01506,1.01688,40208,0,0
2010-12-22 00:00:00,1.017,1.01785,1.01103,1.01314,32849,0,0
2010-12-23 00:00:00,1.0131,1.01645,1.00704,1.00916,28771,0,0
2010-12-24 00:00:00,1.00915,1.01143,1.00496,1.00733,10562,0,0
2010-12-27 00:00:00,1.00843,1.01095,1.00575,1.00668,22276,0,0
2010-12-28 00:00:00,1.00669,1.00715,0.99744,1.00094,36726,0,0
2010-12-29 00:00:00,1.00096,1.00543,0.9974,1.00078,34741,0,0
2010-12-30 00:00:00,1.00077,1.00212,0.999,0.9999,31977,0,0
2010-12-31 00:00:00,0.99992,1.00063,0.99249,0.99421,25164,0,0
2011-01-03 00:00:00,0.99168,0.99423,0.98876,0.99352,23307,0,0
2011-01-04 00:00:00,0.99358,1.0033,0.99157,0.99831,55465,0,0
2011-01-05 00:00:00,0.9983,1.00222,0.99324,0.99547,56193,0,0
2011-01-06 00:00:00,0.9955,0.99926,0.99244,0.99649,46072,0,0
2011-01-07 00:00:00,0.9965,1.00026,0.98986,0.99341,41658,0,0
2011-01-10 00:00:00,0.99314,0.99829,0.99106,0.99323,32518,0,0
2011-01-11 00:00:00,0.99324,0.99495,0.98916,0.99035,34274,0,0
2011-01-12 00:00:00,0.99031,0.99112,0.98477,0.9856,39670,0,0
2011-01-13 00:00:00,0.98561,0.99082,0.98539,0.98904,47684,0,0
2011-01-14 00:00:00,0.9891,0.99761,0.9885,0.99103,49036,0,0
2011-01-17 00:00:00,0.98829,0.98991,0.98547,0.98678,29838,0,0
2011-01-18 00:00:00,0.98682,0.99328,0.98361,0.99115,40863,0,0
2011-01-19 00:00:00,0.99109,0.99648,0.98873,0.9955,40998,0,0
2011-01-20 00:00:00,0.99552,1.00289,0.99472,0.99694,48078,0,0
2011-01-21 00:00:00,0.99698,0.9987,0.99078,0.99311,38261,0,0
2011-01-24 00:00:00,0.99342,0.99807,0.99173,0.99346,33503,0,0
2011-01-25 00:00:00,0.99348,1.0003,0.99109,0.99667,43190,0,0
2011-01-26 00:00:00,0.99669,0.99803,0.99363,0.99389,41192,0,0
2011-01-27 00:00:00,0.99388,0.99857,0.99258,0.99336,49180,0,0
2011-01-28 00:00:00,0.99335,1.00158,0.99335,1.00121,42328,0,0
2011-01-31 00:00:00,1.00159,1.00572,0.99615,1.00087,46172,0,0
2011-02-01 00:00:00,1.00084,1.00084,0.98991,0.99052,43265,0,0
2011-02-02 00:00:00,0.99053,0.99154,0.98595,0.98776,40992,0,0
2011-02-03 00:00:00,0.98775,0.99235,0.98674,0.99129,37414,0,0
2011-02-04 00:00:00,0.9913,0.99347,0.98338,0.98742,40935,0,0
2011-02-07 00:00:00,0.98801,0.99139,0.98601,0.99102,31699,0,0
2011-02-08 00:00:00,0.99103,0.99794,0.98707,0.99539,38584,0,0
2011-02-09 00:00:00,0.99538,0.99578,0.9917,0.99396,33060,0,0
2011-02-10 00:00:00,0.99395,0.99888,0.99344,0.99527,36543,0,0
2011-02-11 00:00:00,0.99531,0.99878,0.98645,0.98762,32090,0,0
2011-02-14 00:00:00,0.98961,0.99031,0.9853,0.98928,33684,0,0
2011-02-15 00:00:00,0.98926,0.99041,0.98533,0.98989,37636,0,0
2011-02-16 00:00:00,0.98985,0.99049,0.98477,0.98505,38945,0,0
2011-02-17 00:00:00,0.98507,0.98606,0.98178,0.98459,33037,0,0
2011-02-18 00:00:00,0.98463,0.98759,0.98206,0.98695,34663,0,0
2011-02-21 00:00:00,0.98561,0.98744,0.98192,0.98275,13691,0,0
2011-02-22 00:00:00,0.98287,0.99206,0.98254,0.99078,45813,0,0
2011-02-23 00:00:00,0.99076,0.99577,0.98571,0.98968,37976,0,0
2011-02-24 00:00:00,0.98971,0.99028,0.98189,0.98271,43128,0,0
2011-02-25 00:00:00,0.9827,0.98306,0.97694,0.97721,22935,0,0
2011-02-28 00:00:00,0.97814,0.97848,0.9706,0.97114,31213,0,0
2011-03-01 00:00:00,0.97115,0.97511,0.96797,0.97405,34729,0,0
