open_time,open,high,low,close,volume,spread,real_volume
2010-09-30 00:00:00,114.06,114.21,112.97,113.81,19608,0,0
2010-10-01 00:00:00,113.8,114.81,113.77,114.72,15002,0,0
2010-10-04 00:00:00,114.86,115.31,113.79,114.11,13292,0,0
2010-10-05 00:00:00,114.1,115.38,113.92,115.2,17883,0,0
2010-10-06 00:00:00,115.19,115.67,114.72,115.56,16071,0,0
2010-10-07 00:00:00,115.54,115.71,114.28,114.79,17253,0,0
2010-10-08 00:00:00,114.8,114.99,113.7,114.23,17712,0,0
2010-10-11 00:00:00,114.73,114.77,113.86,113.91,11858,0,0
2010-10-12 00:00:00,113.89,114.16,112.84,113.77,17619,0,0
2010-10-13 00:00:00,113.79,114.69,113.74,114.19,14213,0,0
2010-10-14 00:00:00,114.18,114.77,113.99,114.75,16062,0,0
2010-10-15 00:00:00,114.74,114.76,113.54,113.79,18231,0,0
2010-10-18 00:00:00,113.85,113.86,112.39,113.22,14757,0,0
2010-10-19 00:00:00,113.24,113.65,111.8,111.96,19605,0,0
2010-10-20 00:00:00,111.97,113.36,111.55,113.22,18103,0,0
2010-10-21 00:00:00,113.23,113.93,112.8,113.21,20355,0,0
2010-10-22 00:00:00,113.2,113.54,112.58,113.54,15237,0,0
2010-10-29 00:00:00,112.87,112.96,111.51,112.12,120878,0,0
2010-11-01 00:00:00,112.22,113.28,111.79,111.84,15879,0,0
2010-11-02 00:00:00,111.83,113.47,111.76,113.15,14783,0,0
2010-11-03 00:00:00,113.18,114.91,112.82,114.63,17514,0,0
2010-11-04 00:00:00,114.61,115.42,114.03,114.69,19598,0,0
2010-11-05 00:00:00,114.7,115.04,113.89,114.02,18064,0,0
2010-11-08 00:00:00,114.19,114.29,112.66,112.99,15644,0,0
2010-11-09 00:00:00,113.0,113.09,111.71,112.5,19926,0,0
2010-11-10 00:00:00,112.49,113.78,112.22,113.38,22163,0,0
2010-11-11 00:00:00,113.4,113.53,112.51,112.72,17724,0,0
2010-11-12 00:00:00,112.73,113.38,111.04,112.99,21797,0,0
2010-11-15 00:00:00,113.06,113.62,112.59,112.85,16592,0,0
2010-11-16 00:00:00,112.86,113.43,112.26,112.39,19746,0,0
2010-11-17 00:00:00,112.38,112.78,112.32,112.52,26751,0,0
2010-11-18 00:00:00,112.53,114.08,112.5,113.93,38677,0,0
2010-11-19 00:00:00,113.94,114.3,113.52,114.23,33483,0,0
2010-11-22 00:00:00,114.58,114.94,113.24,113.55,43821,0,0
2010-11-23 00:00:00,113.54,113.658,110.733,111.146,177302,0,0
2010-11-24 00:00:00,111.148,111.77,110.301,111.366,236463,0,0
2010-11-25 00:00:00,111.371,111.906,111.003,111.674,147563,0,0
2010-11-26 00:00:00,111.657,111.817,110.544,111.313,185776,0,0
2010-11-29 00:00:00,111.645,111.767,110.244,110.591,218308,0,0
2010-11-30 00:00:00,110.581,110.684,108.334,108.642,244174,0,0
2010-12-01 00:00:00,108.662,110.748,108.396,110.603,264862,0,0
2010-12-02 00:00:00,110.611,111.184,109.971,110.718,222388,0,0
2010-12-03 00:00:00,110.727,111.099,109.859,110.706,217886,0,0
2010-12-06 00:00:00,110.553,111.078,109.615,110.003,201719,0,0
2010-12-07 00:00:00,110.006,111.102,109.555,110.71,234005,0,0
2010-12-08 00:00:00,110.717,111.462,110.507,111.426,265423,0,0
2010-12-09 00:00:00,111.419,111.636,110.568,110.869,240307,0,0
2010-12-10 00:00:00,110.876,111.129,110.477,111.006,173380,0,0
2010-12-13 00:00:00,110.858,112.057,110.639,111.644,189554,0,0
2010-12-14 00:00:00,111.649,112.185,111.523,111.91,218530,0,0
2010-12-15 00:00:00,111.898,112.131,111.223,111.306,240319,0,0
2010-12-16 00:00:00,111.301,111.616,111.062,111.122,202967,0,0
2010-12-17 00:00:00,111.121,111.932,110.385,110.769,200757,0,0
2010-12-20 00:00:00,110.679,110.706,109.561,109.992,179316,0,0
2010-12-21 00:00:00,109.989,110.479,109.603,109.688,172253,0,0
2010-12-22 00:00:00,109.692,110.099,109.184,109.449,158767,0,0
2010-12-23 00:00:00,109.442,109.606,108.436,108.725,130983,0,0
2010-12-24 00:00:00,108.714,109.036,108.546,108.67,48347,0,0
2010-12-27 00:00:00,108.56,109.054,108.41,108.995,107070,0,0
2010-12-28 00:00:00,109.0,109.503,107.606,108.038,165128,0,0
2010-12-29 00:00:00,108.052,108.166,107.611,107.925,145296,0,0
2010-12-30 00:00:00,107.912,108.911,107.592,108.347,151349,0,0
2010-12-31 00:00:00,108.348,108.909,108.27,108.496,104623,0,0
2011-01-03 00:00:00,108.145,109.249,107.784,109.187,105169,0,0
2011-01-04 00:00:00,109.188,110.228,108.609,109.159,214039,0,0
2011-01-05 00:00:00,109.162,109.743,108.499,109.459,230009,0,0
2011-01-06 00:00:00,109.467,109.649,108.089,108.33,208181,0,0
2011-01-07 00:00:00,108.346,108.54,106.929,107.315,199336,0,0
2011-01-10 00:00:00,107.161,107.659,106.813,107.111,158507,0,0
2011-01-11 00:00:00,107.113,108.254,107.04,107.987,179701,0,0
2011-01-12 00:00:00,107.999,109.011,107.841,108.976,195799,0,0
2011-01-13 00:00:00,108.973,110.669,108.673,110.665,221542,0,0
2011-01-14 00:00:00,110.654,110.977,110.057,110.932,227461,0,0
2011-01-17 00:00:00,110.824,110.935,109.555,109.892,153433,0,0
2011-01-18 00:00:00,109.882,111.143,109.572,110.522,225011,0,0
2011-01-19 00:00:00,110.515,111.044,110.31,110.485,248802,0,0
2011-01-20 00:00:00,110.49,111.905,110.299,111.806,240718,0,0
2011-01-21 00:00:00,111.794,112.477,111.617,112.462,206557,0,0
2011-01-24 00:00:00,112.589,112.894,112.208,112.529,183520,0,0
2011-01-25 00:00:00,112.53,112.809,111.811,112.521,232982,0,0
2011-01-26 00:00:00,112.513,112.911,112.137,112.672,217383,0,0
2011-01-27 00:00:00,112.677,113.997,112.43,113.867,227719,0,0
2011-01-28 00:00:00,113.856,113.885,111.486,111.763,230083,0,0
2011-01-31 00:00:00,111.433,112.678,111.397,112.32,225038,0,0
2011-02-01 00:00:00,112.321,112.684,111.862,112.474,236180,0,0
2011-02-02 00:00:00,112.477,112.938,112.221,112.65,212434,0,0
2011-02-03 00:00:00,112.651,112.895,111.069,111.311,196829,0,0
2011-02-04 00:00:00,111.307,112.085,110.797,111.658,176856,0,0
2011-02-07 00:00:00,111.498,112.217,111.257,111.836,178937,0,0
2011-02-08 00:00:00,111.835,112.339,111.616,112.243,198927,0,0
2011-02-09 00:00:00,112.236,113.223,112.083,113.118,196037,0,0
2011-02-10 00:00:00,113.107,113.433,112.633,113.235,203573,0,0
2011-02-11 00:00:00,113.218,113.469,112.787,113.079,163579,0,0
2011-02-14 00:00:00,112.83,113.006,112.116,112.417,162971,0,0
2011-02-15 00:00:00,112.43,113.425,112.34,113.005,205222,0,0
2011-02-16 00:00:00,113.021,113.672,112.93,113.566,201087,0,0
2011-02-17 00:00:00,113.567,113.7,113.085,113.396,163024,0,0
2011-02-18 00:00:00,113.4,113.953,112.971,113.933,154818,0,0
2011-02-21 00:00:00,113.874,113.996,113.588,113.746,94875,0,0
2011-02-22 00:00:00,113.748,114.18,112.214,112.964,236961,0,0
2011-02-23 00:00:00,112.937,113.85,112.937,113.421,192727,0,0
2011-02-24 00:00:00,113.424,113.524,112.184,113.001,97912,0,0
2011-02-25 00:00:00,113.0,113.442,112.25,112.337,72999,0,0
