open_time,open,high,low,close,volume,spread,real_volume
2017-09-29 00:00:00,112.305,112.725,112.207,112.489,36921,0,0
2017-10-02 00:00:00,112.503,113.049,112.499,112.712,29246,0,0
2017-10-03 00:00:00,112.713,113.185,112.656,112.88,29391,0,0
2017-10-04 00:00:00,112.881,112.927,112.315,112.787,31666,0,0
2017-10-05 00:00:00,112.786,112.908,112.408,112.782,26493,0,0
2017-10-06 00:00:00,112.783,113.429,112.599,112.629,33298,0,0
2017-10-09 00:00:00,112.639,112.736,112.322,112.652,16189,0,0
2017-10-10 00:00:00,112.653,112.817,111.983,112.364,28714,0,0
2017-10-11 00:00:00,112.365,112.575,112.073,112.499,29537,0,0
2017-10-12 00:00:00,112.498,112.513,112.119,112.268,25156,0,0
2017-10-13 00:00:00,112.269,112.295,111.681,111.838,29139,0,0
2017-10-16 00:00:00,111.841,112.278,111.645,112.135,22860,0,0
2017-10-17 00:00:00,112.137,112.469,112.029,112.191,25734,0,0
2017-10-18 00:00:00,112.19,113.039,112.126,112.951,24796,0,0
2017-10-19 00:00:00,112.952,113.137,112.289,112.558,35614,0,0
2017-10-20 00:00:00,112.557,113.558,112.507,113.517,35423,0,0
2017-10-23 00:00:00,113.613,114.088,113.235,113.468,30536,0,0
2017-10-24 00:00:00,113.469,114.011,113.243,113.916,32231,0,0
2017-10-25 00:00:00,113.915,114.233,113.475,113.675,39600,0,0
2017-10-26 00:00:00,113.676,114.065,113.333,114.009,34900,0,0
2017-10-27 00:00:00,114.008,114.442,113.636,113.677,36548,0,0
2017-10-30 00:00:00,113.693,113.825,113.021,113.155,29449,0,0
2017-10-31 00:00:00,113.156,113.723,112.948,113.644,28903,0,0
2017-11-01 00:00:00,113.643,114.269,113.599,114.121,35379,0,0
2017-11-02 00:00:00,114.122,114.207,113.53,114.072,39761,0,0
2017-11-03 00:00:00,114.073,114.416,113.626,114.06,26809,0,0
2017-11-06 00:00:00,114.041,114.724,113.686,113.694,31862,0,0
2017-11-07 00:00:00,113.696,114.331,113.693,113.999,27914,0,0
2017-11-08 00:00:00,113.997,114.016,113.387,113.859,29189,0,0
2017-11-09 00:00:00,113.86,114.059,113.085,113.458,46924,0,0
2017-11-10 00:00:00,113.459,113.625,113.213,113.524,32663,0,0
2017-11-13 00:00:00,113.515,113.703,113.238,113.617,24813,0,0
2017-11-14 00:00:00,113.616,113.9,113.301,113.446,24655,0,0
2017-11-15 00:00:00,113.445,113.486,112.472,112.865,37851,0,0
2017-11-16 00:00:00,112.866,113.32,112.729,113.044,27275,0,0
2017-11-17 00:00:00,113.042,113.133,111.938,112.076,30199,0,0
2017-11-20 00:00:00,112.137,112.707,111.88,112.614,33574,0,0
2017-11-21 00:00:00,112.613,112.694,112.169,112.439,24612,0,0
2017-11-22 00:00:00,112.438,112.486,111.135,111.209,27894,0,0
2017-11-23 00:00:00,111.208,111.369,111.061,111.209,18700,0,0
2017-11-24 00:00:00,111.207,111.611,111.187,111.566,20067,0,0
2017-11-27 00:00:00,111.55,111.681,110.835,111.09,32322,0,0
2017-11-28 00:00:00,111.088,111.629,110.923,111.473,41427,0,0
2017-11-29 00:00:00,111.474,112.138,111.369,111.91,43888,0,0
2017-11-30 00:00:00,111.909,112.626,111.728,112.524,39992,0,0
2017-12-01 00:00:00,112.525,112.865,111.405,112.099,74635,0,0
2017-12-04 00:00:00,112.342,113.079,112.342,112.402,40136,0,0
2017-12-05 00:00:00,112.401,112.854,112.37,112.591,35290,0,0
2017-12-06 00:00:00,112.593,112.629,111.988,112.28,37175,0,0
2017-12-07 00:00:00,112.278,113.147,112.211,113.075,29631,0,0
2017-12-08 00:00:00,113.076,113.577,113.072,113.479,27965,0,0
2017-12-11 00:00:00,113.5,113.679,113.235,113.55,20945,0,0
2017-12-12 00:00:00,113.551,113.74,113.365,113.538,20257,0,0
2017-12-13 00:00:00,113.537,113.565,112.457,112.527,33392,0,0
2017-12-14 00:00:00,112.528,112.871,112.058,112.381,30910,0,0
2017-12-15 00:00:00,112.379,112.734,112.024,112.576,29767,0,0
2017-12-18 00:00:00,112.626,112.819,112.303,112.535,22720,0,0
2017-12-19 00:00:00,112.534,113.068,112.503,112.878,21335,0,0
2017-12-20 00:00:00,112.877,113.457,112.836,113.388,22326,0,0
2017-12-21 00:00:00,113.389,113.625,113.193,113.318,21403,0,0
2017-12-22 00:00:00,113.319,113.436,113.245,113.26,16302,0,0
2017-12-26 00:00:00,113.269,113.322,113.112,113.221,9501,0,0
2017-12-27 00:00:00,113.222,113.367,113.142,113.363,17094,0,0
2017-12-28 00:00:00,113.362,113.362,112.677,112.883,16804,0,0
2017-12-29 00:00:00,112.884,112.979,112.486,112.692,19230,0,0
2018-01-02 00:00:00,112.699,112.748,112.067,112.297,17178,0,0
2018-01-03 00:00:00,112.295,112.617,112.184,112.518,21364,0,0
2018-01-04 00:00:00,112.519,112.874,112.487,112.753,22610,0,0
2018-01-05 00:00:00,112.754,113.318,112.738,113.121,22226,0,0
2018-01-08 00:00:00,113.135,113.397,112.893,113.104,18066,0,0
2018-01-09 00:00:00,113.105,113.19,112.379,112.667,29761,0,0
2018-01-10 00:00:00,112.666,112.792,111.281,111.425,44838,0,0
2018-01-11 00:00:00,111.426,111.864,111.037,111.25,38100,0,0
2018-01-12 00:00:00,111.253,111.694,110.907,111.03,40843,0,0
2018-01-15 00:00:00,111.05,111.175,110.321,110.53,35345,0,0
2018-01-16 00:00:00,110.529,110.971,110.239,110.45,39672,0,0
2018-01-17 00:00:00,110.451,111.336,110.186,111.29,47411,0,0
2018-01-18 00:00:00,111.291,111.471,110.685,111.105,46763,0,0
2018-01-19 00:00:00,111.104,111.12,110.484,110.761,42047,0,0
2018-01-22 00:00:00,110.69,111.212,110.523,110.914,31818,0,0
2018-01-23 00:00:00,110.911,111.167,110.244,110.302,44009,0,0
2018-01-24 00:00:00,110.303,110.327,108.96,109.208,55056,0,0
2018-01-25 00:00:00,109.21,109.691,108.49,109.402,76854,0,0
2018-01-26 00:00:00,109.405,109.76,108.276,108.712,72109,0,0
2018-01-29 00:00:00,108.72,109.193,108.502,108.947,51426,0,0
2018-01-30 00:00:00,108.946,109.194,108.406,108.768,56913,0,0
2018-01-31 00:00:00,108.767,109.434,108.588,109.183,59859,0,0
2018-02-01 00:00:00,109.186,109.74,109.086,109.391,48966,0,0
2018-02-02 00:00:00,109.39,110.471,109.272,110.096,60252,0,0
2018-02-05 00:00:00,110.135,110.281,109.004,109.09,72337,0,0
2018-02-06 00:00:00,109.089,109.651,108.458,109.57,122919,0,0
2018-02-07 00:00:00,109.568,109.724,108.921,109.335,65427,0,0
2018-02-08 00:00:00,109.336,109.784,108.583,108.744,85377,0,0
2018-02-09 00:00:00,108.743,109.309,108.038,108.784,103189,0,0
2018-02-12 00:00:00,108.846,108.88,108.43,108.653,44779,0,0
2018-02-13 00:00:00,108.654,108.77,107.401,107.812,52016,0,0
2018-02-14 00:00:00,107.814,107.892,106.715,106.998,68789,0,0
2018-02-15 00:00:00,106.999,107.0,106.028,106.117,66486,0,0
2018-02-16 00:00:00,106.116,106.388,105.54,106.303,56121,0,0
2018-02-19 00:00:00,106.314,106.717,106.088,106.602,28616,0,0
2018-02-20 00:00:00,106.604,107.387,106.574,107.346,38741,0,0
2018-02-21 00:00:00,107.343,107.913,107.293,107.786,51108,0,0
2018-02-22 00:00:00,107.785,107.785,106.608,106.764,46928,0,0
2018-02-23 00:00:00,106.763,107.142,106.525,106.9,36677,0,0
2018-02-26 00:00:00,106.997,107.17,106.387,106.948,50191,0,0
2018-02-27 00:00:00,106.945,107.684,106.798,107.342,42647,0,0
2018-02-28 00:00:00,107.341,107.537,106.577,106.692,41688,0,0
2018-03-01 00:00:00,106.69,107.209,106.176,106.246,60037,0,0
2018-03-02 00:00:00,106.244,106.302,105.262,105.763,57229,0,0
2018-03-05 00:00:00,105.497,106.247,105.363,106.209,43334,0,0
2018-03-06 00:00:00,106.21,106.472,105.866,106.138,41279,0,0
2018-03-07 00:00:00,106.14,106.231,105.468,106.083,54539,0,0
2018-03-08 00:00:00,106.084,106.324,105.905,106.23,36627,0,0
2018-03-09 00:00:00,106.234,107.055,106.183,106.826,42907,0,0
2018-03-12 00:00:00,106.806,106.982,106.328,106.453,33738,0,0
2018-03-13 00:00:00,106.454,107.304,106.266,106.472,44487,0,0
2018-03-14 00:00:00,106.471,106.758,106.078,106.329,40102,0,0
2018-03-15 00:00:00,106.328,106.425,105.798,106.354,40732,0,0
2018-03-16 00:00:00,106.353,106.375,105.615,105.996,33402,0,0
2018-03-19 00:00:00,106.018,106.316,105.69,106.04,40989,0,0
2018-03-20 00:00:00,106.042,106.615,105.942,106.539,38160,0,0
2018-03-21 00:00:00,106.54,106.651,105.893,106.082,38183,0,0
2018-03-22 00:00:00,106.081,106.081,105.273,105.326,61585,0,0
2018-03-23 00:00:00,105.325,105.339,104.655,104.743,62763,0,0
2018-03-26 00:00:00,104.672,105.489,104.672,105.473,41376,0,0
2018-03-27 00:00:00,105.474,105.912,105.338,105.399,38993,0,0
2018-03-28 00:00:00,105.4,107.021,105.374,106.807,46529,0,0
2018-03-29 00:00:00,106.808,106.944,106.279,106.499,37269,0,0
2018-03-30 00:00:00,106.5,106.548,106.136,106.295,15461,0,0
2018-04-02 00:00:00,106.294,106.44,105.65,105.842,47304,0,0
2018-04-03 00:00:00,105.841,106.648,105.685,106.587,63167,0,0
2018-04-04 00:00:00,106.586,106.838,105.982,106.753,72455,0,0
2018-04-05 00:00:00,106.752,107.482,106.704,107.406,52902,0,0
2018-04-06 00:00:00,107.405,107.45,106.768,106.925,85766,0,0
2018-04-09 00:00:00,106.907,107.193,106.609,106.784,56512,0,0
2018-04-10 00:00:00,106.783,107.389,106.61,107.187,72353,0,0
2018-04-11 00:00:00,107.185,107.219,106.642,106.793,61208,0,0
