epoch,price,last_digit
1780819648,10151.49,9
1780819649,10151.24,4
1780819650,10151.35,5
1780819651,10151.47,7
1780819652,10151.95,5
1780819653,10151.81,1
1780819654,10151.58,8
1780819655,10151.60,0
1780819656,10151.51,1
1780819657,10151.61,1
1780819658,10151.64,4
1780819659,10151.48,8
1780819660,10151.37,7
1780819661,10151.17,7
1780819662,10151.23,3
1780819663,10151.33,3
1780819664,10151.40,0
1780819665,10151.42,2
1780819666,10151.61,1
1780819667,10151.88,8
1780819668,10151.90,0
1780819669,10152.09,9
1780819670,10152.30,0
1780819671,10151.96,6
1780819672,10152.03,3
1780819673,10152.05,5
1780819674,10152.14,4
1780819675,10152.28,8
1780819676,10152.08,8
1780819677,10152.33,3
1780819678,10152.38,8
1780819679,10152.54,4
1780819680,10152.28,8
1780819681,10152.26,6
1780819682,10152.45,5
1780819683,10152.39,9
1780819684,10152.71,1
1780819685,10153.03,3
1780819686,10153.11,1
1780819687,10152.84,4
1780819688,10152.77,7
1780819689,10152.87,7
1780819690,10153.37,7
1780819691,10153.35,5
1780819692,10153.11,1
1780819693,10153.33,3
1780819694,10153.29,9
1780819695,10153.18,8
1780819696,10153.03,3
1780819697,10153.18,8
1780819698,10153.30,0
1780819699,10153.19,9
1780819700,10153.23,3
1780819701,10153.51,1
1780819702,10153.21,1
1780819703,10153.17,7
1780819704,10153.25,5
1780819705,10153.40,0
1780819706,10153.45,5
1780819707,10153.25,5
1780819708,10153.04,4
1780819709,10153.06,6
1780819710,10153.09,9
1780819711,10152.86,6
1780819712,10153.04,4
1780819713,10153.33,3
1780819714,10153.39,9
1780819715,10153.41,1
1780819716,10153.28,8
1780819717,10153.70,0
1780819718,10153.58,8
1780819719,10154.06,6
1780819720,10154.20,0
1780819721,10154.27,7
1780819722,10154.26,6
1780819723,10154.39,9
1780819724,10154.13,3
1780819725,10154.22,2
1780819726,10154.67,7
1780819727,10154.57,7
1780819728,10154.74,4
1780819729,10155.25,5
1780819730,10155.01,1
1780819731,10155.07,7
1780819732,10155.01,1
1780819733,10154.95,5
1780819734,10154.65,5
1780819735,10154.68,8
1780819736,10154.59,9
1780819737,10154.62,2
1780819738,10154.87,7
1780819739,10154.97,7
1780819740,10155.02,2
1780819741,10154.96,6
1780819742,10154.90,0
1780819743,10154.79,9
1780819744,10154.68,8
1780819745,10154.49,9
1780819746,10154.23,3
1780819747,10154.24,4
1780819748,10154.33,3
1780819749,10154.29,9
1780819750,10154.56,6
1780819751,10154.64,4
1780819752,10154.82,2
1780819753,10154.97,7
1780819754,10155.05,5
1780819755,10155.02,2
1780819756,10155.04,4
1780819757,10155.14,4
1780819758,10155.27,7
1780819759,10155.36,6
1780819760,10155.45,5
1780819761,10155.49,9
1780819762,10155.35,5
1780819763,10155.38,8
1780819764,10155.41,1
1780819765,10155.62,2
1780819766,10155.36,6
1780819767,10155.26,6
1780819768,10155.13,3
1780819769,10154.87,7
1780819770,10154.98,8
1780819771,10155.16,6
1780819772,10155.07,7
1780819773,10154.91,1
1780819774,10154.90,0
1780819775,10155.10,0
1780819776,10155.22,2
1780819777,10155.19,9
1780819778,10155.26,6
1780819779,10155.26,6
1780819780,10155.41,1
1780819781,10155.61,1
1780819782,10155.28,8
1780819783,10155.17,7
1780819784,10155.41,1
1780819785,10155.49,9
1780819786,10155.59,9
1780819787,10155.63,3
1780819788,10155.46,6
1780819789,10155.60,0
1780819790,10155.71,1
1780819791,10155.42,2
1780819792,10155.22,2
1780819793,10155.24,4
1780819794,10155.56,6
1780819795,10155.87,7
1780819796,10155.78,8
1780819797,10155.76,6
1780819798,10155.73,3
1780819799,10156.02,2
1780819800,10155.76,6
1780819801,10155.84,4
1780819802,10155.78,8
1780819803,10155.65,5
1780819804,10155.43,3
1780819805,10155.95,5
1780819806,10156.30,0
1780819807,10156.05,5
1780819808,10155.94,4
1780819809,10156.04,4
1780819810,10155.89,9
1780819811,10155.80,0
1780819812,10155.52,2
1780819813,10155.48,8
1780819814,10155.88,8
1780819815,10155.75,5
1780819816,10155.51,1
1780819817,10155.34,4
1780819818,10155.29,9
1780819819,10155.39,9
1780819820,10155.72,2
1780819821,10155.98,8
1780819822,10155.86,6
1780819823,10155.82,2
1780819824,10155.88,8
1780819825,10155.78,8
1780819826,10155.84,4
1780819827,10156.11,1
1780819828,10156.24,4
1780819829,10156.40,0
1780819830,10156.31,1
1780819831,10156.15,5
1780819832,10156.23,3
1780819833,10156.03,3
1780819834,10156.05,5
1780819835,10156.10,0
1780819836,10156.21,1
1780819837,10156.25,5
1780819838,10155.99,9
1780819839,10155.66,6
1780819840,10155.70,0
1780819841,10155.47,7
1780819842,10155.48,8
1780819843,10155.47,7
1780819844,10155.52,2
1780819845,10155.56,6
1780819846,10155.63,3
1780819847,10155.53,3
1780819848,10155.86,6
1780819849,10156.09,9
1780819850,10156.47,7
1780819851,10156.41,1
1780819852,10156.22,2
1780819853,10156.18,8
1780819854,10156.03,3
1780819855,10155.75,5
1780819856,10155.91,1
1780819857,10156.05,5
1780819858,10156.02,2
1780819859,10155.89,9
1780819860,10155.66,6
1780819861,10156.05,5
1780819862,10156.07,7
1780819863,10156.11,1
1780819864,10156.28,8
1780819865,10156.37,7
1780819866,10156.51,1
1780819867,10156.39,9
1780819868,10156.29,9
1780819869,10156.41,1
1780819870,10156.44,4
1780819871,10156.48,8
1780819872,10156.46,6
1780819873,10156.43,3
1780819874,10156.64,4
1780819875,10156.74,4
1780819876,10156.67,7
1780819877,10157.12,2
1780819878,10156.98,8
1780819879,10157.25,5
1780819880,10157.13,3
1780819881,10157.04,4
1780819882,10157.37,7
1780819883,10157.53,3
1780819884,10157.73,3
1780819885,10157.80,0
1780819886,10157.73,3
1780819887,10157.61,1
1780819888,10157.62,2
1780819889,10157.46,6
1780819890,10157.31,1
1780819891,10157.18,8
1780819892,10157.48,8
1780819893,10157.81,1
1780819894,10157.64,4
1780819895,10157.62,2
1780819896,10157.96,6
1780819897,10157.68,8
1780819898,10157.88,8
1780819899,10157.79,9
1780819900,10158.09,9
1780819901,10157.56,6
1780819902,10157.64,4
1780819903,10157.50,0
1780819904,10157.16,6
1780819905,10157.43,3
1780819906,10157.37,7
1780819907,10157.68,8
1780819908,10157.58,8
1780819909,10157.67,7
1780819910,10157.58,8
1780819911,10157.71,1
1780819912,10157.78,8
1780819913,10157.89,9
1780819914,10157.81,1
1780819915,10157.90,0
1780819916,10157.94,4
1780819917,10157.74,4
1780819918,10157.68,8
1780819919,10157.49,9
1780819920,10157.50,0
1780819921,10157.61,1
1780819922,10157.60,0
1780819923,10157.55,5
1780819924,10157.44,4
1780819925,10157.30,0
1780819926,10157.27,7
1780819927,10157.41,1
1780819928,10157.36,6
1780819929,10157.42,2
1780819930,10157.06,6
1780819931,10157.47,7
1780819932,10157.29,9
1780819933,10157.42,2
1780819934,10157.30,0
1780819935,10157.62,2
1780819936,10157.74,4
1780819937,10157.40,0
1780819938,10157.69,9
1780819939,10157.61,1
1780819940,10157.47,7
1780819941,10157.27,7
1780819942,10157.44,4
1780819943,10157.71,1
1780819944,10157.66,6
1780819945,10157.65,5
1780819946,10157.64,4
1780819947,10157.86,6
1780819948,10157.69,9
1780819949,10157.78,8
1780819950,10157.61,1
1780819951,10157.57,7
1780819952,10157.50,0
1780819953,10157.34,4
1780819954,10157.34,4
1780819955,10157.54,4
1780819956,10157.28,8
1780819957,10157.21,1
1780819958,10157.35,5
1780819959,10157.40,0
1780819960,10157.50,0
1780819961,10157.62,2
1780819962,10157.72,2
1780819963,10157.60,0
1780819964,10157.51,1
1780819965,10157.40,0
1780819966,10157.62,2
1780819967,10157.96,6
1780819968,10157.75,5
1780819969,10157.83,3
1780819970,10157.69,9
1780819971,10157.49,9
1780819972,10157.55,5
1780819973,10157.60,0
1780819974,10157.59,9
1780819975,10157.60,0
1780819976,10157.31,1
1780819977,10157.57,7
1780819978,10157.47,7
1780819979,10157.40,0
1780819980,10157.48,8
1780819981,10157.48,8
1780819982,10157.71,1
1780819983,10158.03,3
1780819984,10157.82,2
1780819985,10157.79,9
1780819986,10157.66,6
