epoch,price,last_digit
1780816085,765730.56,6
1780816086,765753.43,3
1780816087,765724.12,2
1780816088,765720.90,0
1780816089,765773.24,4
1780816090,765806.38,8
1780816091,765787.72,2
1780816092,765781.70,0
1780816093,765788.40,0
1780816094,765810.81,1
1780816095,765824.12,2
1780816096,765880.23,3
1780816097,765928.29,9
1780816098,765899.97,7
1780816099,765876.38,8
1780816100,765879.16,6
1780816101,765870.27,7
1780816102,765891.83,3
1780816103,765809.01,1
1780816104,765830.83,3
1780816105,765842.47,7
1780816106,765824.19,9
1780816107,765836.17,7
1780816108,765839.67,7
1780816109,765840.40,0
1780816110,765811.37,7
1780816111,765796.44,4
1780816112,765856.42,2
1780816113,765850.46,6
1780816114,765924.12,2
1780816115,765915.62,2
1780816116,765954.75,5
1780816117,765888.07,7
1780816118,765869.88,8
1780816119,765863.44,4
1780816120,765835.18,8
1780816121,765809.83,3
1780816122,765778.79,9
1780816123,765717.31,1
1780816124,765676.79,9
1780816125,765661.75,5
1780816126,765618.26,6
1780816127,765587.18,8
1780816128,765587.18,8
1780816129,765564.46,6
1780816130,765615.73,3
1780816131,765574.80,0
1780816132,765607.76,6
1780816133,765617.14,4
1780816134,765607.39,9
1780816135,765590.65,5
1780816136,765597.65,5
1780816137,765613.67,7
1780816138,765629.83,3
1780816139,765623.29,9
1780816140,765610.72,2
1780816141,765624.47,7
1780816142,765654.61,1
1780816143,765638.78,8
1780816144,765642.53,3
1780816145,765664.85,5
1780816146,765673.51,1
1780816147,765637.91,1
1780816148,765585.99,9
1780816149,765595.78,8
1780816150,765647.84,4
1780816151,765594.66,6
1780816152,765601.05,5
1780816153,765618.53,3
1780816154,765636.13,3
1780816155,765616.53,3
1780816156,765652.67,7
1780816157,765601.87,7
1780816158,765627.20,0
1780816159,765650.28,8
1780816160,765691.97,7
1780816161,765729.39,9
1780816162,765711.07,7
1780816163,765695.81,1
1780816164,765690.23,3
1780816165,765693.77,7
1780816166,765698.48,8
1780816167,765727.50,0
1780816168,765780.19,9
1780816169,765720.67,7
1780816170,765736.35,5
1780816171,765747.67,7
1780816172,765773.70,0
1780816173,765792.92,2
1780816174,765775.70,0
1780816175,765788.88,8
1780816176,765860.01,1
1780816177,765822.52,2
1780816178,765890.00,0
1780816179,765879.93,3
1780816180,765871.64,4
1780816181,765864.65,5
1780816182,765889.99,9
1780816183,765893.52,2
1780816184,765922.47,7
1780816185,765906.21,1
1780816186,765929.47,7
1780816187,765945.99,9
1780816188,765947.74,4
1780816189,765938.09,9
1780816190,765928.11,1
1780816191,765930.97,7
1780816192,765915.88,8
1780816193,765892.04,4
1780816194,765904.45,5
1780816195,765934.27,7
1780816196,765873.50,0
1780816197,765878.38,8
1780816198,765880.98,8
1780816199,765924.38,8
1780816200,765979.93,3
1780816201,765958.94,4
1780816202,765967.13,3
1780816203,765969.33,3
1780816204,765961.75,5
1780816205,765932.15,5
1780816206,765971.45,5
1780816207,765969.84,4
1780816208,765958.52,2
1780816209,765933.66,6
1780816210,765972.84,4
1780816211,766038.41,1
1780816212,765996.31,1
1780816213,765976.43,3
1780816214,765983.46,6
1780816215,765964.28,8
1780816216,765983.90,0
1780816217,765991.88,8
1780816218,765966.76,6
1780816219,765918.51,1
1780816220,765902.07,7
1780816221,765906.23,3
1780816222,765968.16,6
1780816223,765952.89,9
1780816224,765911.19,9
1780816225,765841.59,9
1780816226,765863.84,4
1780816227,765903.63,3
1780816228,765946.11,1
1780816229,765930.30,0
1780816230,765954.50,0
1780816231,765952.58,8
1780816232,765944.67,7
1780816233,765927.92,2
1780816234,765954.61,1
1780816235,765977.92,2
1780816236,766068.58,8
1780816237,766122.76,6
1780816238,766164.25,5
1780816239,766210.32,2
1780816240,766227.39,9
1780816241,766268.85,5
1780816242,766279.79,9
1780816243,766265.34,4
1780816244,766260.81,1
1780816245,766243.73,3
1780816246,766239.93,3
1780816247,766259.83,3
1780816248,766208.13,3
1780816249,766164.24,4
1780816250,766196.63,3
1780816251,766171.38,8
1780816252,766143.30,0
1780816253,766146.25,5
1780816254,766119.73,3
1780816255,766178.82,2
1780816256,766175.57,7
1780816257,766218.51,1
1780816258,766212.91,1
1780816259,766276.04,4
1780816260,766334.92,2
1780816261,766323.23,3
1780816262,766269.32,2
1780816263,766330.80,0
1780816264,766296.91,1
1780816265,766288.96,6
1780816266,766312.11,1
1780816267,766333.28,8
1780816268,766356.40,0
1780816269,766381.39,9
1780816270,766389.68,8
1780816271,766349.37,7
1780816272,766361.28,8
1780816273,766378.55,5
1780816274,766413.92,2
1780816275,766423.85,5
1780816276,766469.15,5
1780816277,766446.59,9
1780816278,766410.45,5
1780816279,766451.06,6
1780816280,766457.60,0
1780816281,766447.97,7
1780816282,766491.34,4
1780816283,766558.38,8
1780816284,766602.44,4
1780816285,766623.81,1
1780816286,766602.11,1
1780816287,766624.82,2
1780816288,766673.78,8
1780816289,766681.32,2
1780816290,766749.45,5
1780816291,766710.70,0
1780816292,766754.75,5
1780816293,766742.58,8
1780816294,766757.63,3
1780816295,766783.36,6
1780816296,766781.40,0
1780816297,766805.20,0
1780816298,766805.52,2
1780816299,766801.09,9
1780816300,766764.85,5
1780816301,766692.23,3
1780816302,766680.77,7
1780816303,766728.58,8
1780816304,766781.23,3
1780816305,766777.14,4
1780816306,766776.76,6
1780816307,766753.91,1
1780816308,766781.93,3
1780816309,766789.98,8
1780816310,766793.61,1
1780816311,766792.42,2
1780816312,766742.28,8
1780816313,766740.22,2
1780816314,766758.16,6
1780816315,766750.45,5
1780816316,766767.25,5
1780816317,766786.23,3
1780816318,766777.26,6
1780816319,766767.63,3
1780816320,766757.15,5
1780816321,766767.66,6
1780816322,766741.72,2
1780816323,766718.54,4
1780816324,766738.99,9
1780816325,766776.56,6
1780816326,766750.56,6
1780816327,766749.21,1
1780816328,766726.01,1
1780816329,766700.48,8
1780816330,766648.59,9
1780816331,766642.45,5
1780816332,766669.08,8
1780816333,766741.92,2
1780816334,766803.02,2
1780816335,766788.79,9
1780816336,766775.75,5
1780816337,766804.07,7
1780816338,766802.44,4
1780816339,766814.89,9
1780816340,766805.73,3
1780816341,766841.33,3
1780816342,766834.44,4
1780816343,766819.94,4
1780816344,766829.14,4
1780816345,766846.42,2
1780816346,766853.29,9
1780816347,766877.28,8
1780816348,766883.71,1
1780816349,766835.37,7
1780816350,766823.64,4
1780816351,766799.60,0
1780816352,766777.26,6
1780816353,766813.26,6
1780816354,766788.41,1
1780816355,766766.68,8
1780816356,766746.58,8
1780816357,766758.90,0
1780816358,766791.94,4
1780816359,766795.80,0
1780816360,766769.77,7
1780816361,766681.25,5
1780816362,766637.89,9
1780816363,766552.19,9
1780816364,766521.25,5
1780816365,766515.19,9
1780816366,766519.40,0
1780816367,766520.00,0
1780816368,766535.11,1
1780816369,766529.88,8
1780816370,766504.86,6
1780816371,766529.59,9
1780816372,766541.65,5
1780816373,766597.19,9
1780816374,766585.88,8
1780816375,766601.34,4
1780816376,766592.12,2
1780816377,766536.60,0
1780816378,766537.23,3
1780816379,766565.97,7
1780816380,766563.35,5
1780816381,766604.76,6
1780816382,766606.80,0
1780816383,766574.11,1
1780816384,766602.15,5
1780816385,766581.58,8
1780816386,766541.24,4
1780816387,766521.91,1
1780816388,766489.65,5
1780816389,766521.40,0
1780816390,766552.77,7
1780816391,766536.77,7
1780816392,766480.86,6
1780816393,766488.62,2
1780816394,766477.04,4
1780816395,766428.62,2
1780816396,766429.94,4
1780816397,766433.80,0
1780816398,766417.77,7
1780816399,766403.64,4
1780816400,766393.04,4
1780816401,766467.33,3
1780816402,766460.31,1
1780816403,766384.66,6
1780816404,766366.00,0
1780816405,766349.27,7
1780816406,766366.16,6
1780816407,766390.88,8
1780816408,766423.03,3
1780816409,766423.21,1
1780816410,766427.59,9
1780816411,766342.78,8
1780816412,766352.78,8
1780816413,766367.55,5
1780816414,766348.32,2
1780816415,766329.50,0
1780816416,766384.71,1
1780816417,766416.43,3
1780816418,766449.14,4
1780816419,766451.31,1
1780816420,766465.32,2
1780816421,766470.98,8
1780816422,766493.59,9
1780816423,766603.32,2
1780816424,766646.75,5
1780816425,766655.30,0
1780816426,766665.63,3
1780816427,766729.22,2
1780816428,766753.06,6
1780816429,766736.87,7
1780816430,766719.38,8
1780816431,766693.47,7
1780816432,766697.05,5
1780816433,766696.48,8
1780816434,766683.99,9
1780816435,766771.08,8
1780816436,766734.54,4
1780816437,766707.41,1
1780816438,766648.65,5
1780816439,766670.07,7
1780816440,766651.72,2
1780816441,766624.84,4
1780816442,766674.60,0
1780816443,766663.28,8
1780816444,766679.11,1
1780816445,766722.47,7
1780816446,766717.54,4
1780816447,766765.89,9
1780816448,766793.04,4
1780816449,766769.93,3
1780816450,766782.17,7
1780816451,766794.11,1
1780816452,766797.74,4
1780816453,766766.57,7
1780816454,766783.37,7
1780816455,766753.84,4
1780816456,766733.02,2
1780816457,766708.43,3
1780816458,766681.92,2
1780816459,766736.87,7
1780816460,766709.33,3
1780816461,766718.53,3
1780816462,766739.15,5
1780816463,766747.54,4
1780816464,766724.36,6
1780816465,766735.63,3
1780816466,766781.58,8
1780816467,766759.90,0
1780816468,766786.21,1
1780816469,766790.44,4
1780816470,766776.13,3
1780816471,766820.80,0
1780816472,766813.69,9
1780816473,766825.14,4
1780816474,766819.48,8
1780816475,766815.65,5
1780816476,766826.18,8
1780816477,766817.80,0
1780816478,766794.29,9
1780816479,766762.48,8
1780816480,766785.05,5
1780816481,766789.90,0
1780816482,766775.76,6
1780816483,766699.80,0
1780816484,766722.79,9
1780816485,766710.04,4
1780816486,766680.14,4
1780816487,766648.07,7
1780816488,766615.11,1
1780816489,766632.65,5
1780816490,766613.64,4
1780816491,766621.44,4
1780816492,766621.74,4
1780816493,766671.84,4
1780816494,766740.63,3
1780816495,766733.34,4
1780816496,766671.97,7
1780816497,766662.08,8
1780816498,766665.89,9
1780816499,766711.73,3
1780816500,766762.08,8
1780816501,766796.65,5
1780816502,766869.47,7
1780816503,766912.32,2
1780816504,766951.27,7
1780816505,767000.98,8
1780816506,766960.67,7
1780816507,766955.46,6
1780816508,766948.28,8
1780816509,766912.73,3
1780816510,766861.66,6
1780816511,766846.92,2
1780816512,766861.55,5
1780816513,766903.57,7
1780816514,766912.94,4
1780816515,766896.18,8
1780816516,766906.56,6
1780816517,766874.73,3
1780816518,766852.62,2
1780816519,766902.81,1
1780816520,766904.86,6
1780816521,766930.24,4
1780816522,766945.81,1
1780816523,766922.39,9
1780816524,766894.12,2
1780816525,766901.18,8
1780816526,766869.35,5
1780816527,766902.20,0
1780816528,766911.96,6
1780816529,766982.21,1
1780816530,767015.54,4
1780816531,767053.41,1
1780816532,767021.97,7
1780816533,766999.98,8
1780816534,767049.79,9
1780816535,766957.98,8
1780816536,766969.77,7
1780816537,766949.58,8
1780816538,766882.68,8
1780816539,766828.86,6
1780816540,766835.31,1
1780816541,766784.31,1
1780816542,766824.11,1
1780816543,766838.48,8
1780816544,766829.73,3
1780816545,766835.30,0
1780816546,766814.89,9
1780816547,766859.61,1
1780816548,766867.34,4
1780816549,766829.84,4
1780816550,766835.61,1
1780816551,766878.56,6
1780816552,766914.66,6
1780816553,766920.73,3
1780816554,766971.98,8
1780816555,766990.28,8
1780816556,766984.61,1
1780816557,767004.06,6
1780816558,767043.29,9
1780816559,766963.60,0
1780816560,766998.10,0
1780816561,767010.31,1
1780816562,766990.17,7
1780816563,767005.23,3
1780816564,766978.48,8
1780816565,766923.87,7
1780816566,766958.91,1
1780816567,767023.56,6
1780816568,767053.28,8
1780816569,767029.32,2
1780816570,766965.25,5
1780816571,766913.76,6
1780816572,766934.91,1
1780816573,766921.46,6
1780816574,766937.52,2
1780816575,766939.11,1
1780816576,766913.87,7
1780816577,766918.85,5
1780816578,766991.54,4
1780816579,767020.54,4
1780816580,767006.01,1
1780816581,767005.66,6
1780816582,767031.23,3
1780816583,766984.72,2
1780816584,766987.58,8
1780816585,766984.94,4
1780816586,767007.86,6
1780816587,767033.49,9
1780816588,767042.30,0
1780816589,767035.00,0
1780816590,766957.06,6
1780816591,766900.20,0
1780816592,766858.25,5
1780816593,766829.85,5
1780816594,766828.78,8
1780816595,766880.57,7
1780816596,766856.55,5
1780816597,766927.65,5
1780816598,766910.68,8
1780816599,766900.58,8
1780816600,766918.88,8
1780816601,766923.87,7
1780816602,766874.73,3
1780816603,766812.67,7
1780816604,766818.45,5
1780816605,766848.38,8
1780816606,766847.72,2
1780816607,766800.57,7
1780816608,766829.03,3
1780816609,766800.49,9
1780816610,766748.63,3
1780816611,766767.72,2
1780816612,766733.84,4
1780816613,766763.58,8
1780816614,766688.57,7
1780816615,766650.24,4
1780816616,766673.14,4
1780816617,766603.28,8
1780816618,766644.69,9
1780816619,766625.75,5
1780816620,766508.44,4
1780816621,766521.13,3
1780816622,766560.89,9
1780816623,766567.57,7
1780816624,766602.69,9
1780816625,766608.55,5
1780816626,766607.78,8
1780816627,766561.08,8
1780816628,766602.18,8
1780816629,766570.44,4
1780816630,766519.87,7
1780816631,766503.94,4
1780816632,766515.05,5
1780816633,766574.30,0
1780816634,766617.77,7
1780816635,766561.04,4
1780816636,766585.32,2
1780816637,766647.11,1
1780816638,766625.16,6
1780816639,766673.13,3
1780816640,766642.80,0
1780816641,766657.32,2
1780816642,766652.97,7
1780816643,766652.00,0
1780816644,766579.53,3
1780816645,766587.60,0
1780816646,766594.11,1
1780816647,766549.88,8
1780816648,766533.90,0
1780816649,766488.18,8
1780816650,766509.21,1
1780816651,766488.07,7
1780816652,766447.68,8
1780816653,766524.85,5
1780816654,766537.75,5
1780816655,766580.35,5
1780816656,766628.75,5
1780816657,766667.72,2
1780816658,766637.69,9
1780816659,766591.95,5
1780816660,766530.22,2
1780816661,766561.73,3
1780816662,766646.45,5
1780816663,766696.95,5
1780816664,766744.07,7
1780816665,766750.74,4
1780816666,766799.77,7
1780816667,766775.46,6
1780816668,766810.01,1
1780816669,766845.25,5
1780816670,766787.77,7
1780816671,766798.65,5
1780816672,766755.78,8
1780816673,766724.58,8
1780816674,766790.79,9
1780816675,766767.49,9
1780816676,766801.81,1
1780816677,766748.99,9
1780816678,766700.89,9
1780816679,766702.27,7
1780816680,766699.84,4
1780816681,766705.28,8
1780816682,766675.97,7
1780816683,766655.15,5
1780816684,766629.11,1
1780816685,766604.50,0
1780816686,766667.07,7
1780816687,766586.21,1
1780816688,766613.32,2
1780816689,766558.57,7
1780816690,766536.20,0
1780816691,766584.58,8
1780816692,766567.48,8
1780816693,766554.97,7
1780816694,766616.40,0
1780816695,766595.30,0
1780816696,766570.95,5
1780816697,766573.59,9
1780816698,766541.78,8
1780816699,766521.93,3
1780816700,766579.06,6
1780816701,766559.66,6
1780816702,766487.96,6
1780816703,766521.66,6
1780816704,766506.98,8
1780816705,766482.44,4
1780816706,766447.83,3
1780816707,766464.27,7
1780816708,766445.48,8
1780816709,766463.95,5
1780816710,766472.19,9
1780816711,766497.19,9
1780816712,766550.37,7
1780816713,766556.78,8
1780816714,766557.12,2
1780816715,766566.61,1
1780816716,766561.08,8
1780816717,766495.40,0
1780816718,766479.63,3
1780816719,766441.19,9
1780816720,766456.59,9
1780816721,766479.05,5
1780816722,766452.11,1
1780816723,766408.85,5
1780816724,766403.03,3
1780816725,766417.33,3
1780816726,766443.23,3
1780816727,766441.11,1
1780816728,766470.85,5
1780816729,766516.55,5
1780816730,766496.06,6
1780816731,766568.02,2
1780816732,766598.26,6
1780816733,766639.30,0
1780816734,766611.15,5
1780816735,766586.45,5
1780816736,766562.82,2
1780816737,766579.79,9
1780816738,766577.64,4
1780816739,766617.57,7
1780816740,766656.79,9
1780816741,766645.97,7
1780816742,766655.69,9
1780816743,766654.13,3
1780816744,766680.53,3
1780816745,766624.06,6
1780816746,766648.87,7
1780816747,766648.56,6
1780816748,766685.76,6
1780816749,766696.00,0
1780816750,766704.34,4
1780816751,766688.75,5
1780816752,766684.79,9
1780816753,766736.21,1
1780816754,766736.17,7
1780816755,766712.31,1
1780816756,766687.26,6
1780816757,766683.52,2
1780816758,766675.98,8
1780816759,766687.81,1
1780816760,766708.54,4
1780816761,766697.50,0
1780816762,766669.65,5
1780816763,766637.96,6
1780816764,766643.47,7
1780816765,766607.73,3
1780816766,766643.42,2
1780816767,766689.98,8
1780816768,766671.01,1
1780816769,766605.57,7
1780816770,766642.70,0
1780816771,766603.80,0
1780816772,766679.45,5
1780816773,766682.63,3
1780816774,766626.72,2
1780816775,766555.52,2
1780816776,766512.09,9
1780816777,766455.68,8
1780816778,766418.91,1
1780816779,766388.19,9
1780816780,766431.02,2
1780816781,766413.49,9
1780816782,766390.90,0
1780816783,766359.32,2
1780816784,766434.17,7
1780816785,766453.32,2
1780816786,766485.30,0
1780816787,766497.09,9
1780816788,766495.31,1
1780816789,766499.48,8
1780816790,766511.38,8
1780816791,766466.89,9
1780816792,766485.16,6
1780816793,766469.73,3
1780816794,766462.33,3
1780816795,766487.42,2
1780816796,766573.07,7
1780816797,766504.15,5
1780816798,766554.64,4
1780816799,766593.13,3
1780816800,766545.27,7
1780816801,766569.59,9
1780816802,766589.21,1
1780816803,766531.70,0
1780816804,766504.60,0
1780816805,766466.22,2
1780816806,766445.49,9
1780816807,766452.13,3
1780816808,766485.26,6
1780816809,766506.76,6
1780816810,766511.98,8
1780816811,766524.41,1
1780816812,766591.77,7
1780816813,766596.03,3
1780816814,766571.16,6
1780816815,766574.93,3
1780816816,766555.61,1
1780816817,766578.09,9
1780816818,766566.53,3
1780816819,766607.10,0
1780816820,766547.01,1
1780816821,766536.46,6
1780816822,766505.73,3
1780816823,766485.22,2
1780816824,766546.93,3
1780816825,766562.57,7
1780816826,766557.72,2
1780816827,766535.70,0
1780816828,766460.61,1
1780816829,766508.07,7
1780816830,766530.94,4
1780816831,766508.16,6
1780816832,766527.41,1
1780816833,766544.88,8
1780816834,766580.52,2
1780816835,766571.35,5
1780816836,766561.53,3
1780816837,766580.33,3
1780816838,766554.10,0
1780816839,766550.11,1
1780816840,766520.85,5
1780816841,766523.25,5
1780816842,766551.70,0
1780816843,766552.70,0
1780816844,766565.79,9
1780816845,766610.43,3
1780816846,766662.23,3
1780816847,766638.95,5
1780816848,766598.89,9
1780816849,766576.24,4
1780816850,766553.50,0
1780816851,766543.85,5
1780816852,766502.20,0
1780816853,766483.00,0
1780816854,766480.25,5
1780816855,766490.93,3
1780816856,766508.65,5
1780816857,766475.92,2
1780816858,766480.66,6
1780816859,766440.72,2
1780816860,766436.82,2
1780816861,766417.12,2
1780816862,766472.74,4
1780816863,766517.70,0
1780816864,766561.97,7
1780816865,766531.68,8
1780816866,766564.94,4
1780816867,766628.24,4
1780816868,766580.97,7
1780816869,766612.20,0
1780816870,766589.33,3
1780816871,766613.09,9
1780816872,766647.96,6
1780816873,766636.89,9
1780816874,766689.40,0
1780816875,766661.35,5
1780816876,766683.84,4
1780816877,766756.55,5
1780816878,766759.60,0
1780816879,766760.56,6
1780816880,766770.10,0
1780816881,766751.39,9
1780816882,766761.85,5
1780816883,766754.70,0
1780816884,766800.36,6
1780816885,766821.10,0
1780816886,766877.87,7
1780816887,766865.72,2
1780816888,766844.53,3
1780816889,766770.68,8
1780816890,766766.96,6
1780816891,766733.68,8
1780816892,766746.31,1
1780816893,766745.77,7
1780816894,766695.31,1
1780816895,766741.60,0
1780816896,766735.31,1
1780816897,766702.84,4
1780816898,766748.66,6
1780816899,766755.06,6
1780816900,766752.04,4
1780816901,766725.63,3
1780816902,766809.15,5
1780816903,766774.40,0
1780816904,766780.15,5
1780816905,766815.88,8
1780816906,766799.73,3
1780816907,766788.45,5
1780816908,766784.65,5
1780816909,766770.27,7
1780816910,766779.65,5
1780816911,766811.89,9
1780816912,766778.86,6
1780816913,766830.77,7
1780816914,766861.55,5
1780816915,766839.42,2
1780816916,766863.39,9
1780816917,766800.91,1
1780816918,766763.67,7
1780816919,766800.85,5
1780816920,766814.11,1
1780816921,766818.92,2
1780816922,766784.86,6
1780816923,766824.04,4
1780816924,766835.67,7
1780816925,766833.96,6
1780816926,766822.37,7
1780816927,766765.82,2
1780816928,766750.67,7
1780816929,766778.79,9
1780816930,766735.96,6
1780816931,766712.93,3
1780816932,766732.75,5
1780816933,766749.22,2
1780816934,766806.08,8
1780816935,766867.61,1
1780816936,766864.03,3
1780816937,766846.71,1
1780816938,766838.14,4
1780816939,766825.20,0
1780816940,766787.13,3
1780816941,766802.22,2
1780816942,766739.52,2
1780816943,766753.99,9
1780816944,766715.70,0
1780816945,766688.80,0
1780816946,766779.72,2
1780816947,766771.09,9
1780816948,766745.85,5
1780816949,766779.97,7
1780816950,766738.20,0
1780816951,766749.24,4
1780816952,766767.84,4
1780816953,766739.00,0
1780816954,766693.05,5
1780816955,766680.61,1
1780816956,766731.68,8
1780816957,766762.76,6
1780816958,766795.61,1
1780816959,766780.88,8
1780816960,766706.17,7
1780816961,766698.57,7
1780816962,766679.29,9
1780816963,766720.53,3
1780816964,766721.43,3
1780816965,766783.81,1
1780816966,766740.13,3
1780816967,766760.44,4
1780816968,766682.53,3
1780816969,766688.85,5
1780816970,766710.14,4
1780816971,766684.89,9
1780816972,766708.92,2
1780816973,766671.22,2
1780816974,766697.12,2
1780816975,766706.27,7
1780816976,766748.82,2
1780816977,766749.27,7
1780816978,766760.84,4
1780816979,766757.75,5
1780816980,766735.36,6
1780816981,766786.63,3
1780816982,766772.89,9
1780816983,766819.99,9
1780816984,766777.41,1
1780816985,766832.55,5
1780816986,766815.64,4
1780816987,766819.85,5
1780816988,766781.10,0
1780816989,766801.41,1
1780816990,766820.06,6
1780816991,766808.14,4
1780816992,766782.82,2
1780816993,766775.42,2
1780816994,766758.00,0
1780816995,766805.56,6
1780816996,766828.64,4
1780816997,766803.65,5
1780816998,766869.41,1
1780816999,766855.31,1
1780817000,766845.38,8
1780817001,766862.64,4
1780817002,766868.11,1
1780817003,766892.25,5
1780817004,766912.06,6
1780817005,766899.70,0
1780817006,766950.88,8
1780817007,766961.73,3
1780817008,766977.72,2
1780817009,767039.16,6
1780817010,767011.29,9
1780817011,767061.38,8
1780817012,767074.74,4
1780817013,767045.46,6
1780817014,766992.63,3
1780817015,767034.80,0
1780817016,767095.42,2
1780817017,767076.45,5
1780817018,767069.06,6
1780817019,767021.05,5
1780817020,766965.85,5
1780817021,766907.56,6
1780817022,766888.00,0
1780817023,766883.00,0
1780817024,766824.70,0
1780817025,766813.45,5
1780817026,766846.17,7
1780817027,766782.87,7
1780817028,766798.44,4
1780817029,766843.40,0
1780817030,766777.10,0
1780817031,766749.30,0
1780817032,766728.56,6
1780817033,766743.18,8
1780817034,766685.96,6
1780817035,766654.71,1
1780817036,766678.94,4
1780817037,766684.17,7
1780817038,766671.60,0
1780817039,766636.58,8
1780817040,766636.36,6
1780817041,766573.84,4
1780817042,766556.14,4
1780817043,766533.49,9
1780817044,766511.90,0
1780817045,766544.10,0
1780817046,766563.18,8
1780817047,766523.62,2
1780817048,766524.80,0
1780817049,766507.47,7
1780817050,766460.13,3
1780817051,766481.79,9
1780817052,766508.60,0
1780817053,766534.90,0
1780817054,766444.84,4
1780817055,766402.00,0
1780817056,766413.11,1
1780817057,766481.84,4
1780817058,766462.10,0
1780817059,766453.41,1
1780817060,766469.20,0
1780817061,766476.24,4
1780817062,766504.70,0
1780817063,766559.84,4
1780817064,766592.25,5
1780817065,766574.47,7
1780817066,766546.77,7
1780817067,766502.14,4
1780817068,766528.18,8
1780817069,766540.34,4
1780817070,766505.59,9
1780817071,766524.38,8
1780817072,766505.21,1
1780817073,766545.95,5
1780817074,766536.59,9
1780817075,766468.78,8
1780817076,766487.77,7
1780817077,766479.55,5
1780817078,766450.35,5
1780817079,766511.93,3
1780817080,766543.80,0
1780817081,766568.13,3
1780817082,766524.27,7
1780817083,766548.29,9
1780817084,766549.81,1
1780817085,766591.36,6
1780817086,766606.57,7
1780817087,766616.49,9
1780817088,766652.88,8
1780817089,766593.46,6
1780817090,766580.98,8
1780817091,766577.44,4
1780817092,766560.00,0
1780817093,766569.82,2
1780817094,766568.10,0
1780817095,766546.76,6
1780817096,766526.19,9
1780817097,766516.37,7
1780817098,766458.78,8
1780817099,766531.28,8
1780817100,766549.27,7
